DIA;HUMR;TEMP;PRES_ATM
475;22.69;88.06;88.23
476;22.38;85.94;88.28
477;19.94;91.56;88.4
478;17.19;91.06;88.74
479;19.27;89.81;88.7
480;20.58;89.25;88.56
481;19.35;94.38;88.62
482;17.13;90.44;88.75
483;19.23;86.5;88.49
484;20.83;88.88;88.23
485;20.64;90.69;88.4
486;16.53;88.94;88.78
487;18.92;86.62;88.04
488;20.15;70.88;87.96
489;21.4;83.75;88.19
490;21.9;85.88;88.34
491;20.36;85.69;88.91
492;19.24;87.06;88.71
493;20.65;86.56;88.5
494;21.65;83.19;87.97
495;20.12;78.0;88.04
496;12.73;88.5;88.76
497;13.06;77.25;89.0
498;15.35;72.81;89.21
499;14.43;81.12;89.41
500;13.96;85.44;89.24
501;14.35;79.88;88.96
502;14.31;82.31;88.42
503;17.13;76.5;88.31
504;17.7;79.44;88.65
505;18.83;84.06;88.18
506;16.52;81.69;88.54
507;11.01;88.94;88.9
508;8.64;88.06;89.06
509;12.61;61.56;88.9
510;13.62;64.81;88.34
511;16.8;63.75;87.95
512;18.29;69.81;88.17
513;17.65;80.88;88.48
514;16.55;89.12;88.43
515;18.68;72.88;88.21
516;17.8;83.06;88.44
517;15.49;89.31;88.62
518;13.4;82.38;89.0
519;13.23;77.31;89.37
520;14.38;67.19;89.17
521;14.74;59.81;88.7
522;16.17;50.81;88.16
523;15.32;66.75;88.62
524;15.55;76.56;88.94
525;16.48;78.25;88.6
526;19.33;67.5;88.39
527;20.25;64.69;88.39
528;21.6;67.25;88.13
529;21.93;66.31;88.2
530;21.53;68.56;88.36
531;20.51;84.12;88.36
532;13.35;90.44;88.99
533;16.84;84.94;88.71
534;17.0;69.06;88.51
535;14.71;76.19;89.13
536;15.81;71.31;89.07
537;17.87;76.06;88.79
538;19.51;63.06;88.9
539;18.92;54.56;88.53
540;18.87;43.62;87.8
541;13.69;56.38;88.22
542;10.88;56.25;88.6
543;15.83;59.75;87.89
544;20.24;47.44;87.78
545;21.73;50.62;88.03
546;19.25;75.31;88.54
547;12.58;84.31;88.85
548;19.05;68.5;87.83
549;15.21;73.19;88.35
550;12.92;75.25;88.6
551;9.73;64.94;89.49
552;9.12;64.56;89.5
553;10.69;60.81;89.11
554;13.49;55.56;88.7
555;17.84;51.5;88.56
556;19.62;57.19;88.5
557;20.52;60.06;88.21
558;20.5;56.75;88.28
559;19.65;76.31;88.47
560;18.11;84.06;88.55
561;15.41;83.94;88.95
562;15.12;76.5;89.1
563;16.9;68.19;88.91
564;17.82;66.06;88.55
565;18.25;61.81;88.81
566;19.56;65.19;88.11
567;22.58;41.31;87.55
568;18.28;49.19;88.33
569;11.56;82.81;88.83
570;3.04;91.62;89.36
571;5.98;82.88;89.11
572;10.18;61.5;89.29
573;11.4;56.69;89.38
574;13.41;67.44;88.78
575;16.39;55.31;88.65
576;17.23;49.81;88.95
577;18.65;53.75;88.42
578;18.59;52.56;88.15
579;9.76;49.56;89.63
580;10.32;42.19;89.69
581;10.79;37.19;89.54
582;11.73;39.5;89.11
583;14.48;39.75;88.47
584;17.65;38.81;88.48
585;17.62;48.75;88.77
586;15.69;68.0;88.85
587;12.62;65.81;89.09
588;18.26;62.44;88.23
589;18.75;53.5;88.81
590;11.34;57.69;89.81
591;10.7;56.75;89.57
592;15.19;50.81;88.89
593;19.92;47.75;88.35
594;22.54;38.94;87.97
595;19.14;55.0;88.75
596;15.07;56.56;89.11
597;14.5;51.56;89.22
598;16.48;51.38;89.1
599;18.12;55.81;89.16
600;17.46;57.31;89.23
601;19.55;54.62;88.64
602;22.65;44.75;88.43
603;23.26;45.12;88.61
604;23.33;50.0;88.87
605;23.5;49.5;88.58
606;24.3;40.56;88.17
607;25.36;40.0;88.13
608;18.21;48.06;88.84
609;15.8;47.44;88.88
610;18.23;41.0;88.41
611;17.98;45.88;88.87
612;16.44;53.81;89.15
613;17.86;59.88;89.04
614;23.12;48.06;88.29
615;26.65;35.25;88.12
616;26.0;42.5;88.26
617;28.54;33.88;87.82
618;22.44;48.75;88.37
619;20.82;60.06;88.47
620;14.97;62.12;89.14
621;18.66;49.44;88.83
622;24.06;45.06;88.21
623;28.32;31.81;87.8
624;25.97;38.69;88.31
625;21.47;46.88;88.41
626;21.41;44.25;88.21
627;27.02;29.5;87.7
628;20.13;32.56;88.76
629;19.3;26.19;89.04
630;20.38;29.25;89.19
631;23.05;33.38;88.83
632;25.08;38.25;88.84
633;20.32;54.88;89.16
634;22.25;40.25;89.02
635;23.37;30.25;88.61
636;24.83;31.44;88.39
637;26.88;33.0;88.16
638;28.87;32.62;87.48
639;29.67;39.31;87.35
640;19.74;54.94;88.47
641;19.27;55.81;88.64
642;23.55;56.69;88.42
643;15.48;76.81;88.89
644;15.62;72.38;89.0
645;18.18;62.5;88.69
646;21.44;52.69;88.7
647;22.94;51.81;88.67
648;24.06;47.56;88.28
649;25.58;42.19;87.97
650;26.49;48.12;87.72
651;27.26;50.75;87.77
652;20.3;71.94;88.62
653;17.18;70.06;88.9
654;19.32;66.5;88.73
655;23.35;61.44;88.37
656;22.65;67.5;88.55
657;17.92;74.25;88.9
658;22.44;64.44;88.28
659;20.17;64.44;88.68
660;21.13;41.88;88.55
661;22.16;45.94;88.48
662;24.4;48.25;88.43
663;25.37;58.38;88.41
664;27.84;48.06;87.95
665;29.54;43.94;87.65
666;30.12;42.06;87.7
667;30.0;39.94;87.68
668;29.73;42.88;87.88
669;27.15;50.94;88.56
670;28.7;45.69;88.34
671;29.11;42.69;88.06
672;27.37;52.88;87.99
673;29.51;45.69;87.57
674;24.05;67.94;88.18
675;24.15;62.56;88.38
676;23.01;73.38;88.4
677;26.07;59.25;88.19
678;25.55;64.12;88.14
679;22.39;79.81;88.6
680;24.07;62.5;88.59
681;24.9;60.75;88.24
682;25.58;66.06;88.04
683;22.7;72.56;88.56
684;23.44;57.25;88.61
685;24.48;51.75;88.3
686;25.5;51.75;88.29
687;26.02;48.88;88.43
688;26.19;46.06;88.58
689;26.4;47.25;88.45
690;26.66;54.38;88.26
691;26.19;60.25;88.33
692;23.56;70.12;88.57
693;24.96;65.25;88.24
694;26.32;62.0;87.61
695;25.24;70.94;87.75
696;19.95;71.56;88.62
697;23.64;59.69;88.41
698;25.8;62.75;87.93
699;26.02;74.25;87.91
700;22.05;88.62;88.51
701;22.07;80.75;88.55
702;24.0;77.12;87.92
703;22.33;85.06;88.05
704;18.23;77.88;88.75
705;21.62;66.62;88.49
706;22.43;74.88;88.27
707;23.35;81.81;87.96
708;20.54;77.06;88.43
709;21.74;73.94;88.36
710;24.85;69.06;88.09
711;26.42;65.75;88.07
712;24.24;74.12;88.42
713;24.45;69.81;88.24
714;26.01;67.31;87.84
715;20.76;74.12;88.26
716;19.85;71.38;88.54
717;22.86;61.69;88.37
718;24.58;66.38;88.18
719;26.26;66.12;87.81
720;20.6;72.19;88.44
721;19.87;68.75;88.72
722;23.41;53.75;88.66
723;25.43;61.44;88.09
724;26.97;65.12;87.87
725;26.4;68.12;88.26
726;25.21;69.0;88.38
727;25.98;64.25;88.32
728;25.15;67.25;88.34
729;24.25;73.5;88.27
730;22.91;79.06;88.37
731;23.74;72.56;88.5
732;24.37;67.06;88.57
733;23.94;64.75;88.67
734;24.9;58.44;88.44
735;25.18;58.19;87.92
736;27.0;62.12;87.63
737;23.08;66.44;88.22
738;25.19;63.38;87.98
739;26.97;64.56;87.85
740;27.73;61.75;88.03
741;24.87;71.81;88.33
742;25.18;64.38;88.37
743;24.48;70.88;88.31
744;25.64;67.81;88.03
745;27.3;62.81;87.86
746;24.93;71.31;88.48
747;24.42;63.94;88.83
748;25.69;62.69;88.57
749;26.69;58.81;88.4
750;27.96;56.12;88.19
751;27.72;62.25;88.03
752;25.55;68.06;88.36
753;25.24;56.31;88.46
754;24.65;50.44;88.45
755;25.65;41.12;88.46
756;26.99;42.12;88.41
757;24.52;60.56;88.58
758;22.04;74.25;88.41
759;25.08;67.38;88.0
760;19.98;81.88;88.53
761;21.8;62.31;88.69
762;24.56;61.56;88.49
763;26.55;61.62;88.36
764;25.69;67.38;88.41
765;26.9;63.06;88.06
766;27.36;61.19;87.82
767;24.41;77.56;88.13
768;24.69;79.81;88.33
769;23.51;84.19;88.42
770;22.4;87.62;88.55
771;21.3;89.19;88.73
772;20.27;88.81;88.78
773;22.06;84.81;88.51
774;23.14;83.0;88.2
775;24.35;81.0;88.07
776;23.89;85.19;88.16
777;24.23;83.56;87.9
778;25.12;78.88;87.74
779;23.42;88.69;88.16
780;22.22;84.75;88.32
781;22.76;88.38;88.52
782;18.44;89.38;88.98
783;16.05;80.69;89.18
784;17.65;81.31;88.7
785;20.84;79.0;88.12
786;22.56;83.81;88.07
787;19.48;89.12;88.76
788;20.18;73.31;88.74
789;20.9;67.94;88.76
790;20.65;74.19;89.02
791;20.79;72.06;88.99
792;20.85;71.06;88.84
793;21.47;68.62;88.75
794;22.56;63.25;88.77
795;23.13;59.12;88.82
796;23.51;58.12;88.64
797;24.02;57.5;88.33
798;25.52;57.44;88.36
799;25.94;57.75;88.63
800;26.25;58.06;88.62
801;25.73;58.25;88.32
802;25.73;58.94;88.34
803;25.79;60.75;88.47
804;26.63;59.5;88.44
805;24.27;69.81;88.43
806;21.49;84.31;88.56
807;23.84;72.38;88.27
808;23.97;78.38;88.33
809;22.43;85.81;88.4
810;18.64;87.5;88.57
811;21.82;69.25;88.41
812;23.3;71.19;88.57
813;24.11;71.12;88.67
814;24.62;73.12;88.51
815;24.83;73.25;88.14
816;19.37;80.31;88.54
817;20.28;75.75;88.36
818;22.26;76.38;88.3
819;23.75;76.19;88.54
820;24.2;73.5;88.63
821;24.87;69.44;88.51
822;25.06;67.38;88.46
823;21.79;76.12;88.86
824;16.87;70.81;88.89
825;19.65;66.81;88.32
826;24.15;67.06;88.06
827;23.23;69.25;88.73
828;19.01;73.88;89.18
829;18.55;65.81;89.07
830;18.51;57.38;88.94
831;18.15;55.75;88.82
832;19.22;51.44;88.64
833;20.73;57.25;88.46
834;22.23;58.81;88.31
835;15.65;76.12;88.85
836;17.12;59.38;88.94
837;18.21;53.75;89.23
838;17.94;55.56;89.38
839;19.36;51.38;89.13
840;19.76;43.44;88.87
841;21.44;45.75;88.81
842;21.89;61.94;88.81
843;21.41;74.5;88.69
844;23.3;65.69;88.41
845;23.82;66.44;88.04
846;24.07;68.69;88.23
847;23.18;71.81;88.69
848;23.44;67.62;88.66
849;23.95;64.5;88.36
850;19.83;85.06;88.85
851;20.93;80.0;88.78
852;22.25;75.88;88.99
853;19.71;78.25;88.98
854;21.19;75.75;88.59
855;22.01;75.12;88.24
856;23.11;68.5;88.39
857;15.15;61.44;89.33
858;13.2;60.0;89.34
859;14.81;56.88;89.02
860;17.31;60.81;88.43
861;20.75;61.75;87.95
862;21.14;55.62;88.32
863;20.57;72.25;88.43
864;18.19;67.81;88.84
865;15.39;60.44;89.21
866;16.59;56.56;89.07
867;18.39;48.06;88.91
868;18.62;51.69;88.63
869;19.29;59.69;88.66
870;20.79;65.12;88.28
871;21.88;54.19;88.05
872;22.65;42.44;88.15
873;15.62;62.62;89.04
874;11.08;50.88;89.46
875;15.33;40.06;89.03
876;18.52;31.12;88.98
877;17.48;34.12;89.05
878;17.79;38.44;88.65
879;18.07;44.62;88.4
880;20.01;44.31;88.41
881;21.51;43.56;88.4
882;18.73;60.19;88.86
883;14.4;65.0;88.95
884;13.22;59.75;88.82
885;15.7;65.94;88.34
886;15.62;77.69;88.69
887;13.8;83.38;88.83
888;15.86;79.62;88.75
889;21.27;57.44;88.45
890;22.51;45.25;88.42
891;22.53;53.88;88.35
892;23.44;46.69;88.1
893;23.95;52.69;88.08
894;24.08;44.44;87.88
895;16.65;62.12;89.12
896;15.41;47.31;89.16
897;17.79;64.06;88.7
898;20.46;66.44;88.3
899;22.64;57.06;87.87
900;20.09;40.0;88.37
901;21.3;55.56;88.29
902;22.98;44.62;88.2
903;21.48;49.75;88.25
904;19.44;73.62;88.36
905;21.55;60.94;87.64
906;21.9;36.69;87.61
907;15.6;57.0;88.71
908;12.01;63.5;88.74
909;12.75;53.44;88.78
910;12.65;59.44;88.63
911;17.63;61.25;87.98
912;16.62;30.12;88.39
913;12.79;40.0;88.89
914;13.46;38.56;88.76
915;12.55;51.69;88.67
916;17.69;50.25;87.95
917;18.84;29.5;88.37
918;15.45;68.31;88.58
919;14.95;86.5;88.33
920;12.18;62.12;88.82
921;12.95;49.12;88.97
922;16.74;60.38;88.12
923;18.37;30.25;88.27
924;18.24;30.94;88.42
925;18.3;47.38;88.82
926;13.99;61.19;89.18
927;15.77;69.5;88.7
928;19.9;66.12;88.56
929;21.19;63.19;88.43
930;21.89;62.19;88.02
931;23.36;55.12;88.04
932;23.75;60.88;88.15
933;23.47;63.5;88.1
934;23.17;63.5;88.08
935;20.8;78.31;88.19
936;14.98;77.56;88.58
937;11.89;41.81;89.28
938;15.76;47.25;88.64
939;20.51;48.88;88.38
940;14.17;40.31;89.15
941;10.86;35.44;89.33
942;13.37;39.5;88.95
943;17.38;54.62;88.84
944;19.58;56.31;88.81
945;20.69;52.38;88.77
946;21.04;52.25;89.03
947;20.8;50.69;88.79
948;21.05;50.06;88.59
949;21.42;52.06;88.74
950;21.58;51.81;88.9
951;21.11;50.25;88.91
952;21.66;49.75;88.63
953;23.67;47.81;88.08
954;15.23;57.5;88.6
955;15.97;47.94;88.31
956;19.17;39.31;88.19
957;22.9;38.0;87.77
958;21.25;32.19;88.19
959;16.98;51.88;88.44
960;18.81;56.5;88.28
961;21.35;72.19;87.86
962;18.29;32.75;88.57
963;9.43;46.25;89.7
964;9.35;37.56;89.52
965;11.55;30.56;88.98
966;14.6;52.0;88.31
967;21.78;52.0;87.78
968;23.73;58.25;87.72
969;25.94;49.38;87.85
970;24.69;52.69;88.27
971;24.79;50.31;88.3
972;26.23;45.56;88.08
973;21.24;51.31;88.75
974;18.15;58.44;88.96
975;18.85;61.56;88.87
976;18.46;58.25;88.68
977;19.67;55.56;88.5
978;22.15;61.19;88.42
979;24.57;60.75;88.16
980;21.08;60.75;88.6
981;16.44;67.06;88.76
982;20.5;56.56;88.53
983;24.4;51.56;88.35
984;24.81;43.19;88.53
985;26.65;39.69;87.79
986;24.52;50.44;88.26
987;25.8;52.0;88.32
988;17.77;64.88;89.29
989;20.35;53.75;88.66
990;24.23;43.44;88.31
991;21.44;49.88;88.72
992;22.83;47.38;88.45
993;22.87;48.25;88.61
994;16.8;47.06;89.03
995;16.67;41.38;89.07
996;19.68;30.38;88.86
