DIA;HUMR;TEMP;PRES_ATM
622;31.89;35.88;99.24
623;32.66;37.19;99.07
624;33.59;39.5;99.03
625;34.06;37.69;98.99
626;34.8;36.25;98.74
627;34.67;38.38;98.72
628;35.03;37.94;99.01
629;30.26;41.44;99.38
630;30.74;35.56;99.48
631;32.65;30.06;99.4
632;30.4;40.62;99.4
633;30.61;46.75;99.38
634;29.38;45.69;99.53
635;29.97;38.5;99.3
636;32.37;33.5;99.15
637;32.48;44.31;99.11
638;32.37;47.06;98.89
639;29.41;59.81;99.03
640;31.61;49.44;99.08
641;31.07;57.0;99.22
642;29.69;60.88;99.22
643;27.51;75.69;99.26
644;23.24;72.44;99.6
645;24.76;67.44;99.56
646;28.15;62.38;99.37
647;29.79;56.69;99.25
648;30.26;57.56;99.05
649;29.29;66.62;99.15
650;30.19;56.75;99.11
651;31.0;51.56;99.03
652;31.19;56.12;99.15
653;29.55;64.38;99.33
654;29.32;59.19;99.34
655;29.63;65.56;99.27
656;29.96;63.38;99.28
657;28.39;73.25;99.34
658;27.38;73.5;99.23
659;28.69;67.94;99.2
660;27.83;74.25;99.22
661;29.7;67.19;99.1
662;31.43;57.44;99.07
663;29.47;68.19;99.22
664;29.9;67.06;99.15
665;30.5;63.0;99.02
666;31.19;57.62;99.0
667;31.3;57.38;98.92
668;32.48;51.06;98.93
669;32.79;52.25;99.08
670;29.53;71.75;99.12
671;28.37;70.12;99.11
672;29.06;66.31;99.0
673;31.46;53.56;98.83
674;32.27;51.94;98.93
675;29.05;68.69;99.12
676;27.04;85.0;99.14
677;27.4;77.12;99.07
678;28.82;69.31;98.97
679;27.47;79.62;99.15
680;26.56;87.81;99.2
681;28.24;76.38;99.01
682;26.27;82.94;99.0
683;27.19;82.81;99.13
684;26.78;82.88;99.22
685;27.55;76.19;98.99
686;28.83;71.38;98.89
687;29.41;70.56;99.0
688;29.55;71.56;99.09
689;27.87;78.25;99.23
690;28.44;73.25;99.09
691;28.58;75.31;99.02
692;26.4;89.19;99.18
693;26.25;82.94;99.19
694;27.87;74.12;98.89
695;28.52;76.56;98.82
696;27.73;86.56;99.06
697;24.03;90.0;99.26
698;26.37;84.88;99.08
699;27.0;82.0;99.06
700;26.44;85.94;99.26
701;25.83;92.94;99.3
702;25.7;90.12;99.13
703;26.76;83.06;99.11
704;27.01;86.25;99.26
705;25.7;80.88;99.31
706;26.19;86.44;99.22
707;26.61;86.69;99.04
708;25.97;92.31;99.11
709;25.3;91.75;99.17
710;26.38;86.88;99.04
711;26.2;89.94;98.97
712;25.37;96.62;99.13
713;25.8;88.69;99.24
714;25.73;89.69;99.21
715;26.3;86.94;99.16
716;25.78;90.62;99.14
717;25.83;89.25;99.19
718;25.82;88.31;99.25
719;25.93;87.31;99.16
720;26.71;86.38;99.18
721;25.12;92.94;99.35
722;25.76;88.94;99.38
723;27.03;86.56;99.11
724;26.21;89.19;99.07
725;27.0;86.94;99.25
726;26.15;92.12;99.28
727;26.64;87.62;99.22
728;26.26;89.38;99.15
729;25.87;91.94;99.11
730;25.68;90.5;99.1
731;26.16;88.31;99.16
732;25.57;91.75;99.28
733;25.55;91.25;99.34
734;26.65;87.81;99.22
735;26.29;90.06;99.0
736;26.34;89.81;98.88
737;26.15;94.56;99.03
738;25.8;92.44;99.16
739;26.76;87.81;99.19
740;26.77;88.31;99.17
741;27.37;85.75;99.18
742;26.94;87.06;99.19
743;25.75;93.56;99.19
744;26.34;89.62;99.16
745;26.83;86.62;99.18
746;27.19;86.69;99.4
747;27.41;86.81;99.52
748;27.92;85.12;99.36
749;27.15;87.12;99.3
750;27.3;87.69;99.18
751;27.06;89.06;99.02
752;26.18;93.31;99.05
753;26.9;88.75;99.06
754;28.32;81.5;99.06
755;27.57;84.81;99.17
756;28.08;83.25;99.16
757;28.26;83.56;99.13
758;27.2;89.12;99.05
759;26.02;89.12;99.19
760;26.36;86.56;99.38
761;26.81;85.69;99.46
762;26.82;89.44;99.42
763;26.1;91.56;99.41
764;25.47;92.75;99.43
765;26.03;89.5;99.29
766;26.39;87.44;99.18
767;26.59;86.94;99.24
768;26.28;87.19;99.22
769;26.2;86.56;99.17
770;25.32;94.0;99.26
771;25.83;91.44;99.4
772;26.63;86.5;99.37
773;25.87;93.0;99.27
774;24.99;94.31;99.26
775;26.65;86.56;99.28
776;27.14;86.62;99.23
777;26.42;91.81;99.12
778;26.94;87.12;99.08
779;27.12;87.81;99.16
780;27.37;86.75;99.12
781;26.63;89.81;99.11
782;25.99;92.62;99.31
783;21.16;87.5;99.57
784;21.58;86.81;99.51
785;24.91;85.81;99.24
786;26.33;88.19;99.16
787;26.89;88.0;99.3
788;24.97;88.56;99.43
789;26.39;86.12;99.41
790;26.78;86.44;99.47
791;26.65;85.62;99.47
792;26.78;85.25;99.34
793;27.33;83.75;99.33
794;27.3;83.19;99.38
795;27.49;83.0;99.46
796;28.06;79.38;99.35
797;27.8;78.81;99.2
798;26.92;84.44;99.21
799;28.23;78.56;99.35
800;27.9;81.44;99.29
801;27.0;86.69;99.1
802;27.07;86.81;99.11
803;27.83;81.0;99.26
804;27.73;83.0;99.23
805;26.83;90.12;99.19
806;26.71;88.69;99.21
807;25.56;92.56;99.24
808;26.34;87.69;99.3
809;26.44;87.31;99.23
810;26.21;90.0;99.19
811;24.94;92.69;99.28
812;25.98;82.31;99.4
813;26.74;83.56;99.45
814;26.48;85.12;99.26
815;26.51;86.38;99.0
816;26.63;87.06;99.04
817;26.23;88.62;99.04
818;26.33;85.88;99.13
819;27.12;86.88;99.3
820;26.58;89.12;99.33
821;27.27;83.62;99.25
822;26.73;86.56;99.28
823;27.04;85.19;99.46
824;25.26;87.5;99.46
825;25.45;85.38;99.22
826;25.96;90.62;99.24
827;26.32;91.12;99.45
828;24.39;94.06;99.66
829;23.92;86.62;99.62
830;23.28;85.12;99.55
831;23.44;80.69;99.5
832;24.31;80.19;99.46
833;25.88;85.31;99.43
834;26.62;86.44;99.22
835;25.66;89.06;99.26
836;21.23;82.19;99.6
837;20.99;82.44;99.85
838;21.51;81.12;99.92
839;21.19;77.56;99.85
840;23.08;81.44;99.67
841;26.05;80.75;99.6
842;26.75;79.06;99.54
843;26.39;84.69;99.42
844;26.7;84.88;99.3
845;26.42;84.56;99.18
846;26.65;86.62;99.3
847;25.89;89.75;99.51
848;26.49;86.12;99.59
849;27.06;82.5;99.45
850;27.07;82.38;99.52
851;26.62;86.81;99.57
852;26.67;84.88;99.67
853;26.63;84.38;99.62
854;26.16;84.44;99.46
855;25.87;83.88;99.26
856;26.73;82.62;99.25
857;23.43;89.25;99.66
858;16.77;79.0;100.16
859;19.42;65.44;100.06
860;21.98;73.12;99.7
861;24.37;79.38;99.49
862;26.37;80.81;99.38
863;26.98;81.56;99.3
864;26.69;85.5;99.36
865;21.13;89.0;99.79
866;21.65;79.88;99.88
867;21.88;77.12;99.84
868;22.66;76.25;99.62
869;24.03;78.06;99.63
870;25.54;81.81;99.51
871;26.74;81.0;99.47
872;27.19;78.5;99.44
873;26.4;84.25;99.61
874;18.15;75.12;100.19
875;17.99;62.88;100.15
876;19.96;72.38;99.84
877;20.69;76.12;99.88
878;20.35;73.94;99.68
879;21.89;70.75;99.58
880;24.25;68.44;99.59
881;25.9;73.75;99.52
882;26.57;75.69;99.58
883;24.79;88.12;99.56
884;20.12;91.25;99.69
885;20.98;91.25;99.57
886;23.42;86.06;99.66
887;25.61;80.25;99.65
888;25.99;81.06;99.7
889;27.31;73.5;99.62
890;26.71;77.81;99.55
891;27.55;74.94;99.42
892;27.26;72.44;99.38
893;26.98;72.25;99.42
894;26.85;74.0;99.25
895;27.42;76.12;99.51
896;21.61;66.44;99.94
897;23.68;69.56;99.79
898;26.3;66.94;99.63
899;26.66;66.0;99.48
900;27.25;67.94;99.41
901;27.39;68.38;99.43
902;27.71;68.56;99.46
903;27.82;64.69;99.41
904;28.48;58.88;99.46
905;27.44;66.81;99.16
906;27.48;65.88;99.08
907;27.6;70.81;99.33
908;22.99;77.81;99.49
909;24.22;71.75;99.44
910;24.51;69.56;99.49
911;25.29;67.06;99.4
912;27.23;68.94;99.27
913;25.15;63.44;99.52
914;23.62;56.5;99.48
915;23.75;55.31;99.51
916;25.4;61.0;99.28
917;28.53;62.81;99.25
918;28.89;64.88;99.32
919;29.33;56.62;99.18
920;24.17;84.19;99.49
921;20.26;81.19;99.83
922;23.04;67.88;99.63
923;25.65;67.5;99.43
924;26.59;66.0;99.39
925;27.74;65.25;99.5
926;26.58;68.94;99.68
927;26.15;64.06;99.53
928;28.14;61.81;99.48
929;29.33;56.75;99.44
930;28.73;55.12;99.27
931;28.66;59.38;99.25
932;28.99;60.5;99.26
933;29.43;56.06;99.25
934;28.55;52.88;99.16
935;28.76;51.62;99.2
936;29.12;52.12;99.26
937;22.6;73.19;99.81
938;21.08;56.62;99.8
939;26.15;54.81;99.48
940;27.3;57.12;99.54
941;23.59;49.69;99.82
942;23.23;42.88;99.83
943;24.98;49.0;99.73
944;26.75;48.75;99.7
945;27.68;47.62;99.62
946;28.25;45.19;99.76
947;28.46;42.81;99.68
948;28.58;44.38;99.54
949;29.51;40.38;99.48
950;29.53;39.44;99.6
951;29.8;37.31;99.6
952;30.71;35.5;99.47
953;31.94;33.12;99.12
954;31.7;39.56;99.03
955;28.72;50.06;99.06
956;29.58;46.25;98.98
957;29.84;50.31;98.92
958;31.01;50.56;98.91
959;32.35;42.81;98.93
960;32.23;37.81;98.91
961;32.9;34.25;98.76
962;33.26;36.69;98.87
963;20.43;60.62;99.97
964;15.9;59.62;100.43
965;19.18;43.81;100.08
966;22.73;50.19;99.61
967;26.44;49.38;99.28
968;28.58;41.12;99.14
969;29.62;42.56;99.11
970;31.52;41.94;99.19
971;32.68;41.12;99.11
972;33.23;38.94;98.87
973;33.25;41.25;99.11
974;31.51;46.94;99.35
975;31.3;42.5;99.36
976;31.08;40.38;99.16
977;31.11;39.12;99.13
978;32.48;35.38;99.22
979;33.83;32.94;99.13
980;32.62;39.5;99.1
981;32.37;34.06;98.97
982;30.48;41.25;99.12
983;32.53;32.69;99.17
984;32.86;31.88;99.22
985;33.34;32.31;98.95
986;32.82;42.12;99.03
987;33.08;45.31;99.13
988;33.28;44.19;99.33
989;28.63;41.56;99.42
990;30.62;37.25;99.1
991;31.73;44.56;99.13
992;31.23;46.69;99.16
993;33.26;42.94;99.08
994;26.35;58.62;99.36
995;25.85;51.0;99.48
996;27.69;44.12;99.52
