DIA;HUMR;TEMP;PRES_ATM
72;30.35;64.88;98.64
73;28.45;74.69;98.78
74;28.52;73.88;98.81
75;29.19;68.0;98.86
76;28.37;66.69;98.75
77;29.22;64.56;98.55
78;29.15;68.62;98.68
79;29.86;64.75;98.72
80;28.74;69.5;98.89
81;29.9;64.62;98.69
82;29.34;68.19;98.66
83;29.03;68.5;98.69
84;24.03;75.38;99.1
85;23.48;58.56;99.2
86;22.94;76.75;99.09
87;24.66;82.5;99.01
88;26.54;76.94;98.97
89;26.21;83.5;98.89
90;25.76;84.69;98.8
91;25.69;80.75;98.83
92;26.19;76.25;98.9
93;26.61;74.0;98.82
94;27.73;68.75;98.77
95;27.75;71.69;98.73
96;28.87;66.69;98.72
97;28.8;68.31;98.79
98;28.94;67.44;98.89
99;29.44;60.69;98.86
100;29.76;62.44;98.76
101;29.55;65.19;98.69
102;29.66;63.56;98.88
103;28.83;59.75;99.16
104;28.18;55.44;99.39
105;28.18;55.62;99.49
106;27.66;61.38;99.38
107;27.03;64.75;99.27
108;26.98;63.5;99.36
109;27.23;65.75;99.31
110;26.95;69.5;99.25
111;28.23;62.81;99.11
112;29.35;56.88;98.96
113;29.45;55.75;99.06
114;29.02;50.38;99.15
115;28.87;45.38;99.2
116;28.98;49.38;99.08
117;29.48;57.75;99.02
118;29.3;56.06;99.17
119;29.47;53.62;99.09
120;29.67;54.06;99.08
121;29.64;55.81;99.19
122;29.44;56.25;99.15
123;29.37;57.62;99.02
124;28.66;64.31;99.04
125;28.76;61.44;99.2
126;28.19;63.56;99.36
127;29.68;52.5;99.22
128;28.98;52.62;99.11
129;29.15;51.81;99.05
130;28.68;52.69;98.92
131;24.65;74.75;99.25
132;23.97;66.44;99.3
133;26.9;56.25;99.06
134;28.51;54.62;98.86
135;29.15;55.19;98.93
136;26.96;71.0;99.11
137;26.98;68.5;98.99
138;27.34;66.56;98.86
139;21.61;69.81;99.56
140;17.62;54.62;99.63
141;19.01;56.81;99.34
142;22.02;51.44;99.5
143;22.49;53.5;99.61
144;23.48;51.62;99.64
145;24.73;52.31;99.46
146;25.33;53.38;99.26
147;26.01;55.0;99.28
148;25.25;51.25;99.24
149;25.5;51.44;99.11
150;27.26;54.06;99.02
151;28.29;53.44;98.89
152;23.89;72.31;99.1
153;17.86;70.25;99.8
154;18.17;66.44;100.06
155;19.81;60.5;99.83
156;21.14;58.75;99.52
157;21.2;54.56;99.13
158;20.9;60.75;99.61
159;18.95;60.25;99.53
160;25.1;56.25;99.07
161;26.43;64.25;98.94
162;27.96;60.88;98.88
163;25.37;76.75;99.18
164;21.89;63.56;99.68
165;17.44;46.06;99.97
166;17.89;50.25;100.14
167;17.58;51.38;100.18
168;19.58;55.75;100.1
169;21.7;56.75;99.95
170;24.01;55.5;99.61
171;25.23;48.94;99.44
172;25.54;48.5;99.37
173;25.85;47.88;99.25
174;26.76;48.56;98.98
175;26.88;54.5;99.19
176;26.74;56.0;99.14
177;27.83;42.88;99.06
178;27.5;42.44;99.06
179;26.96;43.94;99.04
180;26.58;40.62;99.07
181;26.33;40.5;98.97
182;26.64;39.06;98.88
183;26.56;42.12;98.99
184;26.72;35.56;99.18
185;26.5;35.69;99.1
186;26.98;36.88;99.07
187;27.08;38.12;99.07
188;27.05;37.94;99.11
189;27.47;35.75;99.39
190;17.42;51.69;100.28
191;17.21;46.56;100.15
192;19.74;40.81;99.68
193;23.97;40.0;99.49
194;27.14;36.19;99.29
195;26.56;41.38;99.12
196;27.48;42.88;99.01
197;28.72;41.31;99.25
198;28.3;35.75;99.18
199;28.66;35.31;98.99
200;28.51;36.0;98.92
201;28.63;37.19;99.15
202;20.6;46.12;99.74
203;24.06;38.06;99.25
204;26.46;38.19;99.47
205;22.69;42.69;99.84
206;22.94;41.25;99.76
207;23.2;39.25;99.71
208;25.32;38.69;99.3
209;27.35;34.94;99.06
210;26.78;35.94;99.17
211;28.03;37.5;99.01
212;27.25;36.31;99.29
213;25.73;33.88;99.21
214;27.58;37.31;99.11
215;29.72;36.25;98.89
216;24.92;49.56;99.24
217;17.24;73.94;99.56
218;19.37;77.31;99.55
219;25.6;59.31;99.11
220;27.11;55.25;99.34
221;21.71;36.5;99.86
222;21.69;32.44;99.63
223;24.56;33.5;99.46
224;26.98;37.44;99.19
225;29.6;34.62;98.84
226;27.69;42.5;99.04
227;22.77;64.06;99.57
228;23.95;55.75;99.71
229;26.65;45.62;99.5
230;28.46;43.44;99.13
231;29.14;46.94;99.22
232;15.65;61.44;100.12
233;16.62;64.44;100.02
234;18.76;63.62;99.68
235;24.84;52.81;98.94
236;28.65;50.19;98.91
237;23.1;39.81;99.74
238;21.11;33.5;99.94
239;24.09;34.5;99.42
240;28.94;35.88;99.07
241;30.9;40.19;98.89
242;31.83;39.5;98.71
243;31.79;42.69;98.7
244;30.45;48.81;98.78
245;18.62;59.69;99.65
246;19.52;48.62;99.68
247;21.63;46.62;99.5
248;22.87;41.94;99.32
249;24.9;34.19;99.15
250;27.25;31.31;99.14
251;29.49;29.69;99.05
252;30.28;28.25;98.94
253;31.31;27.19;98.91
254;31.3;27.31;98.81
255;31.51;26.88;98.65
256;31.41;31.56;98.53
257;30.86;43.5;98.56
258;27.15;60.88;98.76
259;28.05;60.5;98.71
260;26.69;74.69;98.85
261;27.44;66.25;98.73
262;29.94;54.88;98.63
263;29.82;52.75;98.84
264;31.76;48.69;98.78
265;32.94;42.56;98.66
266;33.35;40.75;98.55
267;31.33;49.31;98.7
268;29.42;60.19;98.74
269;31.82;47.62;98.53
270;31.73;49.69;98.58
271;29.16;59.56;98.81
272;28.28;58.31;98.68
273;30.19;58.12;98.56
274;32.32;49.31;98.56
275;33.5;43.69;98.65
276;31.11;57.06;98.83
277;29.94;62.38;99.05
278;30.54;50.81;99.02
279;32.33;46.81;98.73
280;32.65;46.69;98.59
281;32.33;49.19;98.53
282;30.87;54.25;98.6
283;29.59;63.19;98.71
284;28.25;73.5;98.82
285;29.34;64.56;98.81
286;31.67;54.0;98.86
287;31.77;52.44;98.79
288;29.96;58.38;98.73
289;31.3;53.5;98.46
290;31.16;55.0;98.5
291;32.05;52.31;98.55
292;30.15;64.12;98.65
293;28.41;73.06;98.68
294;29.55;66.0;98.63
295;28.65;67.12;98.67
296;29.26;69.06;98.71
297;28.02;75.19;98.87
298;29.91;60.62;98.81
299;30.54;60.06;98.72
300;27.72;72.81;98.84
301;28.73;70.38;98.75
302;30.0;63.06;98.67
303;30.59;60.0;98.74
304;31.15;55.75;98.79
305;30.25;59.5;98.79
306;29.12;65.94;98.58
307;30.55;57.19;98.48
308;29.73;66.19;98.53
309;27.65;76.81;98.66
310;28.14;74.38;98.74
311;27.01;79.25;98.84
312;28.82;63.69;98.73
313;29.88;60.94;98.62
314;30.46;63.12;98.47
315;30.94;60.56;98.41
316;31.19;60.69;98.48
317;30.4;62.38;98.59
318;28.5;77.0;98.73
319;28.05;78.06;98.76
320;28.02;75.94;98.79
321;28.77;73.44;98.61
322;26.64;88.94;98.82
323;25.34;89.44;98.93
324;26.12;84.44;98.94
325;27.37;82.69;98.82
326;27.69;80.06;98.63
327;25.3;92.75;98.55
328;25.71;83.38;98.75
329;26.4;76.0;98.8
330;27.41;74.69;98.74
331;27.79;80.5;98.58
332;26.47;85.69;98.65
333;25.24;91.0;98.62
334;26.34;81.81;98.51
335;26.24;89.5;98.5
336;24.54;80.31;98.78
337;23.98;64.88;98.81
338;25.37;66.31;98.56
339;27.23;71.0;98.63
340;28.32;71.56;98.88
341;28.39;69.25;99.14
342;27.25;63.5;99.09
343;29.09;66.12;98.89
344;28.76;76.75;99.08
345;28.93;72.44;99.07
346;29.49;69.25;99.0
347;28.09;74.19;98.94
348;28.79;67.56;98.91
349;28.33;72.0;99.21
350;27.48;75.31;99.18
351;28.96;65.44;99.03
352;28.65;67.06;99.1
353;29.08;63.25;99.01
354;28.93;64.12;98.8
355;29.26;63.38;98.8
356;28.63;64.31;98.93
357;27.48;72.56;98.97
358;27.91;71.75;98.87
359;28.65;65.0;98.78
360;30.08;59.06;98.67
361;29.62;65.75;98.52
362;28.97;70.12;98.61
363;27.08;76.38;98.65
364;28.61;68.5;98.62
365;28.54;67.31;98.69
366;28.63;69.06;98.85
367;28.96;64.81;98.9
368;30.44;59.0;98.8
369;30.95;56.88;98.89
370;30.77;56.75;98.83
371;30.73;58.69;98.65
372;28.96;67.5;98.76
373;28.38;71.62;98.93
374;28.71;65.12;98.82
375;29.18;59.81;98.78
376;28.8;64.69;99.02
377;28.33;66.06;99.0
378;27.86;72.44;99.0
379;28.87;66.56;98.99
380;30.39;56.81;98.96
381;30.98;53.56;99.04
382;30.3;59.94;99.03
383;30.06;61.81;99.07
384;27.65;71.81;99.13
385;29.69;59.25;99.05
386;31.1;52.38;99.02
387;31.91;51.19;99.03
388;32.9;49.44;98.89
389;31.54;55.44;98.9
390;31.67;55.06;98.82
391;31.62;52.88;98.81
392;29.01;62.25;98.76
393;27.2;73.31;98.93
394;25.2;77.75;99.19
395;27.15;66.12;99.1
396;28.79;58.75;99.06
397;29.81;53.88;99.0
398;30.92;53.56;99.08
399;30.02;63.31;99.06
400;30.44;60.25;99.03
401;31.32;52.94;98.93
402;30.96;55.5;98.77
403;31.4;56.25;98.57
404;31.9;53.56;98.54
405;31.24;58.75;98.62
406;31.39;57.81;98.57
407;30.03;64.94;98.71
408;29.83;66.19;99.01
409;28.8;61.88;98.96
410;28.05;70.0;98.94
411;27.4;77.19;98.91
412;29.44;61.44;98.74
413;30.56;48.0;98.68
414;30.23;58.44;98.72
415;28.21;73.69;98.81
416;29.14;67.94;98.74
417;30.65;60.69;98.78
418;29.63;66.06;98.95
419;27.9;74.31;98.81
420;27.94;71.44;98.67
421;27.24;76.25;98.72
422;25.68;83.75;98.89
423;25.2;77.94;98.98
424;27.1;69.88;99.05
425;29.44;61.75;98.87
426;29.59;66.0;98.91
427;27.84;75.62;98.87
428;29.41;68.25;98.7
429;29.94;65.06;98.9
430;28.26;72.56;98.96
431;29.33;67.12;98.87
432;28.85;70.62;98.91
433;27.44;79.31;99.14
434;27.4;74.62;99.14
435;29.07;63.44;98.92
436;29.08;65.25;98.85
437;28.84;68.44;98.86
438;28.37;70.62;98.93
439;28.18;70.94;98.96
440;27.78;76.38;98.88
441;27.67;76.25;98.88
442;28.97;69.94;98.87
443;28.9;71.62;98.77
444;27.44;79.19;98.88
445;26.21;77.31;99.03
446;27.11;64.5;99.08
447;28.9;59.25;99.07
448;30.05;61.06;98.97
449;30.16;56.94;98.84
450;31.07;53.25;98.81
451;30.23;55.06;99.05
452;27.65;68.38;99.15
453;28.3;73.0;99.16
454;29.48;66.06;99.05
455;29.31;69.94;98.88
456;29.43;69.75;98.81
457;29.06;71.56;98.84
458;27.19;81.88;98.88
459;28.23;71.62;98.6
460;24.56;79.88;98.95
461;22.5;61.12;99.44
462;23.39;61.38;99.44
463;24.67;57.81;99.28
464;25.77;56.25;99.05
465;26.08;66.81;98.97
466;26.34;74.69;99.05
467;27.3;69.25;99.01
468;28.98;61.88;98.8
469;29.18;65.69;98.83
470;29.62;61.38;98.98
471;28.5;71.44;99.11
472;28.47;70.75;98.92
473;28.98;65.88;98.84
474;29.69;62.38;98.83
475;29.8;63.06;98.87
476;29.8;64.69;98.77
477;28.42;73.12;98.83
478;27.13;80.62;99.03
479;26.82;79.81;99.2
480;27.8;72.12;99.16
481;28.99;64.62;99.09
482;28.29;72.12;99.01
483;28.26;69.25;98.94
484;28.19;69.19;98.84
485;27.49;73.0;98.96
486;27.23;69.81;99.09
487;27.38;67.75;98.84
488;28.7;68.88;98.79
489;28.11;74.62;98.97
490;28.82;68.06;99.01
491;29.7;63.31;99.15
492;29.63;62.06;99.04
493;28.47;68.81;98.99
494;28.93;64.44;98.77
495;29.07;64.94;98.63
496;27.51;68.06;98.87
497;20.86;70.44;99.47
498;22.26;70.12;99.65
499;22.36;48.38;99.73
500;20.3;51.38;99.63
501;20.81;57.44;99.47
502;22.69;56.25;99.12
503;25.63;58.94;99.03
504;27.37;56.56;99.12
505;26.49;53.44;98.99
506;26.76;56.62;99.01
507;25.84;66.25;99.13
508;21.09;72.94;99.46
509;19.87;59.62;99.6
510;21.67;49.06;99.26
511;25.84;57.25;98.91
512;28.14;65.56;98.86
513;28.76;60.94;98.91
514;28.3;59.25;98.99
515;29.41;57.88;98.82
516;28.98;59.62;98.84
517;28.68;52.06;98.91
518;24.73;63.38;99.25
519;22.36;60.12;99.79
520;21.87;59.06;99.76
521;24.08;51.12;99.46
522;24.86;54.25;99.15
523;26.87;59.81;99.15
524;26.9;63.88;99.35
525;27.27;51.0;99.31
526;27.59;48.25;99.16
527;28.42;52.69;99.14
528;28.87;48.94;99.09
529;28.23;49.31;99.14
530;28.69;51.94;99.14
531;29.28;45.0;99.13
532;27.78;41.0;99.37
533;27.2;40.69;99.36
534;27.58;42.88;99.15
535;28.08;48.75;99.44
536;27.31;48.5;99.59
537;27.01;43.38;99.52
538;27.68;41.75;99.56
539;27.29;36.0;99.34
540;27.24;38.81;98.94
541;27.81;50.31;98.75
542;16.96;76.56;99.37
543;23.39;68.25;98.99
544;27.94;56.81;98.89
545;27.92;53.06;98.92
546;28.32;50.81;99.02
547;28.25;45.0;99.18
548;27.89;42.75;98.65
549;25.28;67.62;98.69
550;25.64;67.31;98.95
551;18.25;52.44;99.95
552;17.06;38.25;100.19
553;17.28;29.25;99.95
554;20.8;35.5;99.59
555;24.91;41.12;99.45
556;26.76;35.88;99.27
557;27.07;37.94;99.04
558;27.58;38.31;98.99
559;28.25;37.06;99.04
560;28.95;33.12;98.99
561;29.48;35.44;99.07
562;26.21;55.19;99.43
563;26.69;52.0;99.46
564;28.19;42.25;99.23
565;30.08;33.56;99.21
566;29.45;32.81;99.01
567;28.99;35.88;98.85
568;29.41;41.69;98.94
569;29.4;37.56;99.11
570;24.98;43.19;99.48
571;20.25;46.62;99.76
572;21.85;43.94;99.84
573;22.62;43.94;99.86
574;24.6;39.12;99.47
575;28.01;36.75;99.14
576;29.05;33.31;99.26
577;28.2;34.06;99.09
578;29.11;31.94;98.73
579;21.51;42.62;99.72
580;17.31;27.94;100.27
581;17.22;21.12;100.11
582;20.12;24.62;99.75
583;25.32;28.19;99.34
584;28.73;34.62;99.22
585;29.88;31.69;99.34
586;28.79;28.25;99.25
587;27.13;32.5;99.43
588;26.78;35.31;99.22
589;29.64;26.94;99.09
590;25.24;40.88;99.73
591;21.27;29.62;100.01
592;25.98;29.12;99.48
593;29.26;30.5;99.12
594;29.72;33.12;98.79
595;30.5;36.19;98.97
596;28.25;41.5;99.3
597;26.42;39.38;99.52
598;27.38;35.12;99.49
599;29.83;36.12;99.32
600;28.89;40.25;99.46
601;29.9;35.62;99.16
602;31.17;30.81;99.04
603;30.01;39.25;99.15
604;28.91;44.25;99.35
605;29.33;39.81;99.17
606;31.51;34.25;98.84
607;32.69;34.69;98.74
608;32.76;35.0;98.84
609;28.99;39.81;99.08
610;27.37;36.75;98.92
611;31.5;36.44;98.96
612;30.98;33.19;99.21
613;30.72;30.88;99.22
614;32.48;30.31;98.88
615;33.8;30.25;98.9
616;33.4;29.0;99.02
617;32.83;26.0;98.79
618;32.89;26.56;98.76
619;32.99;28.25;98.7
620;29.49;35.5;99.12
621;25.87;42.56;99.33
622;30.71;33.56;98.88
623;33.56;26.69;98.6
624;33.79;28.06;98.6
625;32.68;30.38;98.66
626;33.51;30.94;98.37
627;34.48;30.06;98.23
628;34.05;36.0;98.69
629;31.23;35.06;99.08
630;32.03;29.5;99.16
631;32.19;29.75;99.07
632;33.22;36.12;98.97
633;31.12;47.5;99.11
634;29.52;41.0;99.24
635;30.54;39.75;98.98
636;32.8;39.38;98.81
637;33.44;40.81;98.69
638;33.27;42.19;98.45
639;31.58;48.06;98.53
640;31.08;48.5;98.78
641;32.49;38.62;98.9
642;32.85;38.56;98.79
643;29.66;51.56;98.85
644;23.96;63.69;99.33
645;25.42;63.44;99.19
646;29.08;50.31;99.03
647;30.69;44.12;98.93
648;32.77;39.12;98.65
649;31.28;49.0;98.77
650;31.65;45.56;98.71
651;33.22;38.38;98.6
652;34.92;35.0;98.75
653;27.14;67.25;99.14
654;30.01;50.88;99.02
655;32.65;43.56;98.81
656;33.15;46.06;98.83
657;29.16;61.94;99.0
658;30.39;58.31;98.75
659;30.63;56.38;98.76
660;28.94;59.0;98.82
661;30.78;43.75;98.76
662;32.21;41.75;98.73
663;33.45;42.75;98.75
664;31.76;52.12;98.71
665;32.88;47.38;98.54
666;33.67;44.19;98.52
667;34.17;40.31;98.44
668;34.9;38.44;98.49
669;33.07;52.06;98.76
670;31.31;59.44;98.81
671;32.38;48.94;98.61
672;32.12;48.62;98.57
673;33.11;44.06;98.36
674;33.84;44.25;98.52
675;32.48;52.94;98.66
676;30.54;60.69;98.74
677;28.92;63.88;98.71
678;29.75;62.19;98.63
679;29.8;65.62;98.78
680;29.51;63.56;98.79
681;30.86;56.56;98.63
682;31.74;52.38;98.52
683;27.63;75.06;98.76
684;28.08;68.19;98.77
685;30.67;46.25;98.51
686;31.78;38.75;98.43
687;32.57;38.44;98.56
688;32.09;50.31;98.8
689;32.37;48.44;98.8
690;32.32;50.62;98.66
691;32.04;50.06;98.59
692;30.23;62.75;98.75
693;30.83;57.06;98.63
694;31.19;52.38;98.39
695;33.32;48.75;98.31
696;29.38;63.25;98.63
697;28.82;59.25;98.67
698;30.18;57.06;98.57
699;31.05;57.56;98.59
700;29.42;66.69;98.86
701;27.8;74.56;98.85
702;29.86;60.06;98.59
703;31.1;53.69;98.59
704;31.08;51.69;98.77
705;30.12;50.38;98.77
706;30.98;55.69;98.69
707;29.41;67.0;98.59
708;27.66;76.75;98.7
709;27.04;80.81;98.71
710;29.4;65.12;98.53
711;28.87;70.0;98.54
712;27.55;80.19;98.73
713;27.77;72.38;98.89
714;28.44;68.88;98.77
715;27.65;78.88;98.71
716;26.4;83.38;98.8
717;27.15;76.81;98.8
718;28.05;72.31;98.83
719;28.48;70.12;98.72
720;26.74;82.0;98.81
721;26.8;73.81;98.97
722;29.15;63.31;98.93
723;30.2;63.31;98.66
724;30.24;61.81;98.67
725;29.03;69.25;98.88
726;31.13;57.81;98.83
727;31.0;60.31;98.76
728;30.55;60.12;98.73
729;29.56;64.19;98.67
730;30.58;59.44;98.64
731;30.48;61.88;98.65
732;30.79;64.5;98.65
733;31.16;53.81;98.7
734;30.51;51.62;98.59
735;31.62;52.19;98.36
736;30.54;60.75;98.35
737;28.65;72.75;98.66
738;26.51;81.81;98.78
739;28.65;69.19;98.78
740;30.2;63.25;98.74
741;31.44;59.31;98.69
742;29.24;71.31;98.78
743;28.48;74.75;98.8
744;30.5;60.81;98.73
745;31.28;57.75;98.67
746;32.36;54.0;98.94
747;30.73;62.38;99.05
748;30.29;65.06;98.97
749;31.93;55.44;98.82
750;31.87;55.19;98.62
751;32.24;55.12;98.38
752;29.12;75.69;98.44
753;29.46;68.38;98.39
754;29.73;55.88;98.48
755;30.98;51.31;98.61
756;32.8;48.56;98.62
757;33.44;48.12;98.63
758;32.4;50.75;98.58
759;30.8;57.19;98.74
760;28.78;63.81;99.02
761;30.5;58.25;99.03
762;30.19;59.81;98.99
763;31.59;55.31;98.92
764;30.27;63.69;98.92
765;30.25;59.94;98.77
766;29.76;62.31;98.73
767;30.25;62.56;98.77
768;31.19;61.69;98.65
769;29.15;75.62;98.55
770;27.18;83.25;98.68
771;26.57;83.19;98.89
772;26.24;87.19;98.89
773;27.28;84.75;98.82
774;28.01;78.56;98.81
775;28.73;74.19;98.82
776;29.4;70.62;98.78
777;29.74;71.12;98.66
778;29.23;72.38;98.65
779;30.39;67.88;98.74
780;29.91;70.62;98.65
781;28.0;83.5;98.67
782;26.12;90.25;98.79
783;21.87;82.19;99.16
784;24.55;68.62;99.1
785;26.88;78.25;98.79
786;28.01;77.88;98.74
787;27.62;76.56;98.87
788;26.33;62.31;98.99
789;26.83;51.06;99.03
790;28.4;51.94;99.08
791;28.82;54.12;99.04
792;29.01;55.94;98.96
793;29.43;54.25;98.88
794;30.26;51.75;98.91
795;30.91;49.62;98.96
796;30.87;48.81;98.84
797;30.73;48.44;98.67
798;30.91;49.81;98.73
799;31.3;46.31;98.88
800;31.42;49.81;98.82
801;31.97;49.06;98.6
802;31.99;52.81;98.69
803;32.54;52.31;98.78
804;32.95;51.25;98.77
805;31.25;61.06;98.78
806;29.66;67.19;98.84
807;30.21;63.44;98.79
808;29.18;73.81;98.85
809;30.19;67.81;98.74
810;25.76;91.44;98.69
811;26.37;85.06;98.71
812;26.82;86.06;98.78
813;27.33;81.94;98.97
814;27.98;81.19;98.8
815;27.78;77.81;98.56
816;27.64;86.38;98.56
817;27.14;85.81;98.56
818;27.55;83.25;98.72
819;26.96;86.06;99.01
820;27.63;80.25;99.01
821;28.43;74.0;98.88
822;28.61;74.81;98.86
823;29.51;69.69;99.01
824;26.94;73.12;98.99
825;26.62;66.38;98.84
826;26.48;85.31;98.85
827;27.51;83.12;99.06
828;24.74;86.81;99.21
829;24.81;82.19;99.2
830;24.08;60.5;99.21
831;23.91;56.06;99.12
832;25.21;57.12;99.04
833;26.8;63.56;99.0
834;28.63;69.31;98.79
835;26.01;73.19;98.79
836;22.48;49.0;99.29
837;22.6;43.25;99.54
838;22.3;47.0;99.62
839;25.01;50.5;99.44
840;26.67;61.25;99.26
841;28.47;64.19;99.15
842;29.15;60.44;99.1
843;29.32;54.62;98.99
844;27.8;48.94;98.91
845;27.43;44.69;98.78
846;28.06;56.69;98.94
847;29.02;64.94;99.17
848;29.18;57.56;99.15
849;27.88;57.25;99.07
850;28.6;58.06;99.2
851;29.47;53.12;99.2
852;29.84;52.88;99.3
853;30.02;51.31;99.21
854;29.12;48.44;99.02
855;28.01;49.06;98.83
856;29.41;51.06;98.8
857;22.45;84.12;99.32
858;19.62;43.94;99.82
859;19.37;44.44;99.71
860;22.79;55.56;99.31
861;26.54;64.56;99.02
862;27.39;71.88;98.99
863;27.9;72.06;98.94
864;26.79;77.88;98.98
865;23.04;76.56;99.41
866;22.1;64.69;99.54
867;20.25;50.0;99.53
868;21.15;53.69;99.33
869;24.37;66.31;99.3
870;25.98;71.88;99.15
871;27.48;67.44;99.06
872;27.8;69.62;99.02
873;25.44;75.12;99.29
874;17.05;57.12;100.06
875;16.8;54.44;99.82
876;18.68;58.69;99.52
877;19.96;56.12;99.55
878;20.29;54.88;99.37
879;20.92;60.06;99.22
880;23.68;61.25;99.21
881;26.4;64.19;99.12
882;26.57;59.38;99.25
883;25.69;61.75;99.26
884;20.2;69.19;99.46
885;22.26;66.06;99.23
886;25.21;60.19;99.27
887;26.91;58.0;99.25
888;24.76;64.0;99.41
889;26.92;62.25;99.23
890;28.76;60.25;99.09
891;29.36;54.56;98.98
892;28.79;53.56;98.89
893;28.23;51.31;98.95
894;28.19;51.75;98.76
895;28.98;54.69;99.14
896;22.53;60.94;99.6
897;24.98;57.5;99.45
898;26.67;52.38;99.27
899;26.91;52.69;99.07
900;27.72;52.0;99.01
901;27.73;50.56;99.07
902;27.4;52.88;99.11
903;27.27;48.88;99.03
904;27.51;45.5;99.1
905;27.54;45.81;98.73
906;28.45;48.19;98.61
907;27.67;57.12;99.0
908;23.8;62.5;99.19
909;22.3;61.25;99.3
910;22.94;56.5;99.31
911;26.0;53.5;98.93
912;28.38;48.25;98.75
913;24.03;39.12;99.26
914;21.77;31.69;99.29
915;21.76;37.06;99.33
916;25.47;44.25;98.86
917;29.41;43.5;98.83
918;30.23;45.12;98.94
919;28.85;36.12;98.78
920;22.47;56.75;99.26
921;21.2;52.88;99.61
922;24.05;46.69;99.16
923;27.16;40.5;98.93
924;28.33;45.25;98.96
925;30.21;44.12;99.11
926;28.55;48.25;99.39
927;27.51;45.44;99.2
928;29.02;40.31;99.12
929;28.09;33.5;99.11
930;28.33;32.81;98.89
931;29.08;39.38;98.87
932;29.19;35.5;98.93
933;28.61;34.25;98.9
934;28.05;31.56;98.86
935;27.98;30.0;98.9
936;29.37;33.88;98.91
937;23.73;43.94;99.66
938;22.83;36.62;99.44
939;26.85;35.88;99.07
940;28.14;41.06;99.23
941;23.17;42.56;99.67
942;23.3;33.31;99.57
943;26.76;37.75;99.42
944;27.67;33.25;99.4
945;27.81;31.56;99.39
946;27.77;31.31;99.54
947;27.94;32.12;99.42
948;27.94;30.81;99.3
949;27.87;28.81;99.31
950;27.36;29.38;99.43
951;27.58;29.19;99.43
952;27.65;28.88;99.26
953;29.2;28.38;98.8
954;29.45;34.44;98.76
955;28.23;42.0;98.74
956;28.73;38.69;98.67
957;32.04;32.12;98.42
958;31.7;41.31;98.46
959;30.27;49.94;98.62
960;28.94;49.31;98.71
961;32.05;35.81;98.38
962;31.23;35.25;98.59
963;18.99;58.12;99.92
964;15.01;42.5;100.29
965;18.61;36.81;99.78
966;23.45;37.56;99.22
967;28.44;35.88;98.83
968;30.55;32.44;98.64
969;31.87;32.56;98.61
970;33.73;31.56;98.76
971;33.63;30.25;98.69
972;30.73;17.88;98.54
973;30.87;20.25;98.74
974;29.32;38.75;99.07
975;29.18;37.12;99.14
976;28.72;36.94;99.0
977;29.36;34.0;98.92
978;29.94;31.12;98.94
979;31.98;26.5;98.81
980;32.26;23.81;98.75
981;31.52;30.5;98.74
982;28.94;40.88;98.9
983;31.36;30.06;98.87
984;32.62;25.31;98.88
985;33.58;21.94;98.52
986;33.37;24.38;98.63
987;32.87;21.25;98.76
988;32.26;22.81;99.09
989;27.42;43.94;99.17
990;31.3;31.75;98.75
991;32.37;30.0;98.77
992;31.26;37.69;98.8
993;33.4;28.5;98.71
994;29.22;43.69;98.99
995;27.55;35.06;99.21
996;26.76;48.56;99.26
