DIA;HUMR;TEMP;PRES_ATM
97;24.1;88.88;94.09
98;23.95;89.56;94.16
99;23.81;88.44;94.17
100;23.62;87.56;93.99
101;22.99;90.69;93.9
102;22.83;92.0;93.88
103;22.49;98.31;94.0
104;20.86;89.44;94.42
105;20.19;79.0;94.4
106;20.8;82.88;94.28
107;21.98;86.88;94.33
108;21.32;78.75;94.42
109;21.87;82.31;94.29
110;22.97;84.12;94.21
111;24.11;86.06;94.15
112;24.5;86.0;93.84
113;24.31;86.06;93.85
114;23.96;88.62;93.99
115;24.56;86.19;94.08
116;24.4;86.56;94.01
117;24.62;85.25;93.94
118;24.77;83.69;94.13
119;22.0;93.38;94.41
120;21.22;85.19;94.42
121;22.98;81.06;94.11
122;23.75;83.88;94.08
123;20.23;94.12;94.42
124;18.32;77.06;94.72
125;19.1;64.06;94.59
126;19.82;65.75;94.62
127;21.3;63.0;94.65
128;22.42;66.69;94.39
129;23.25;73.62;94.32
130;23.13;86.25;94.31
131;21.8;94.0;94.4
132;21.12;86.12;94.36
133;22.33;81.56;94.17
134;23.52;81.62;94.12
135;23.71;87.0;94.22
136;18.69;83.38;94.76
137;18.16;69.12;94.99
138;17.04;63.12;95.07
139;17.21;57.19;94.68
140;18.77;58.62;94.59
141;20.66;67.06;94.54
142;21.8;76.25;94.51
143;21.73;87.25;94.27
144;21.56;92.0;94.2
145;21.7;93.94;94.36
146;21.9;83.88;94.47
147;22.92;76.81;94.34
148;23.88;75.56;94.11
149;23.98;78.38;93.99
150;23.59;80.5;94.02
151;21.12;96.75;94.09
152;19.45;97.62;94.17
153;21.4;86.25;94.23
154;21.73;86.56;94.41
155;21.78;81.88;94.39
156;22.58;77.0;94.24
157;23.43;78.94;94.12
158;22.69;83.06;94.13
159;22.98;80.06;94.06
160;22.4;87.94;94.14
161;19.02;87.69;94.74
162;17.44;77.25;94.86
163;15.22;62.94;94.94
164;16.0;52.81;94.82
165;17.33;54.69;94.37
166;19.37;66.75;94.3
167;21.0;72.75;94.24
168;22.7;74.19;94.17
169;20.17;73.56;94.51
170;20.48;67.38;94.42
171;21.96;73.5;94.32
172;22.77;75.69;94.21
173;22.94;76.94;94.15
174;23.54;76.69;94.27
175;24.24;74.94;94.35
176;23.84;69.75;94.63
177;21.86;64.06;94.59
178;21.97;64.25;94.3
179;22.76;67.81;94.34
180;22.85;67.44;94.59
181;22.94;67.88;94.27
182;23.12;66.88;94.16
183;23.82;70.31;94.22
184;24.62;67.0;94.47
185;25.19;63.0;94.43
186;25.62;58.25;94.28
187;25.05;62.56;94.14
188;25.17;68.44;94.1
189;24.96;73.06;94.45
190;25.49;66.81;94.37
191;25.54;66.12;94.14
192;25.65;65.38;93.95
193;24.08;71.56;94.26
194;19.57;74.75;94.35
195;21.51;84.88;94.06
196;23.55;83.0;93.89
197;25.22;74.75;93.98
198;18.34;87.25;94.52
199;20.99;74.25;94.61
200;23.17;68.5;94.62
201;24.29;62.88;94.37
202;24.73;57.12;94.11
203;24.87;59.94;94.04
204;25.33;64.94;94.04
205;25.04;65.56;94.1
206;24.98;69.0;94.25
207;25.87;63.81;94.32
208;26.34;58.56;94.28
209;25.78;56.44;94.15
210;22.69;63.81;94.48
211;22.11;55.06;94.33
212;23.81;55.38;94.11
213;23.89;69.0;94.14
214;24.33;67.38;94.05
215;24.48;68.69;94.01
216;25.51;65.81;93.99
217;22.15;86.44;94.18
218;21.32;85.94;94.18
219;23.03;76.62;94.11
220;23.88;70.44;94.19
221;18.15;91.38;94.78
222;17.73;70.06;95.04
223;19.46;54.44;94.57
224;21.44;55.94;94.38
225;23.8;63.44;94.27
226;24.83;68.0;94.19
227;25.48;63.38;93.94
228;24.01;74.94;93.87
229;24.44;77.75;93.74
230;22.07;77.0;94.29
231;16.85;52.62;95.17
232;16.03;42.44;94.94
233;17.65;42.94;94.8
234;20.08;44.25;94.6
235;22.25;51.06;94.42
236;24.19;48.06;94.42
237;24.65;51.69;94.3
238;25.27;49.44;94.25
239;25.72;50.5;94.07
240;26.7;51.0;94.41
241;20.9;56.06;94.87
242;22.25;51.31;94.6
243;24.13;47.69;94.24
244;25.71;47.69;93.9
245;23.71;62.0;94.25
246;22.68;54.75;94.62
247;22.4;50.31;94.59
248;23.01;46.69;94.63
249;23.54;45.25;94.54
250;25.55;42.25;94.07
251;26.38;48.38;93.84
252;27.12;55.62;94.03
253;25.26;62.94;94.4
254;25.02;57.12;94.25
255;25.34;66.12;93.94
256;24.08;86.81;93.92
257;20.95;96.81;94.24
258;17.14;86.06;94.81
259;21.11;73.62;94.43
260;23.88;68.56;94.08
261;25.68;66.25;93.86
262;26.8;66.69;93.85
263;26.94;69.31;93.82
264;26.75;70.44;93.77
265;25.51;71.94;94.06
266;18.94;75.5;94.51
267;23.11;65.81;94.13
268;25.11;65.62;93.92
269;25.37;70.69;93.97
270;25.49;72.5;93.93
271;25.51;79.62;93.89
272;17.01;87.06;94.46
273;20.11;78.12;94.46
274;22.99;70.5;94.49
275;25.21;63.62;94.37
276;25.98;64.06;94.16
277;26.46;64.69;93.87
278;26.31;65.5;93.73
279;24.79;78.0;93.9
280;21.57;85.88;94.25
281;23.78;72.81;93.93
282;24.41;77.75;94.02
283;23.09;76.06;94.22
284;24.08;75.06;94.11
285;24.97;75.62;93.93
286;22.51;93.38;94.04
287;21.86;88.31;94.48
288;22.76;79.69;94.47
289;24.85;73.06;94.2
290;25.05;78.5;93.98
291;25.26;79.06;94.07
292;25.71;74.88;94.06
293;26.12;74.25;93.84
294;23.78;82.06;93.9
295;20.99;83.81;94.18
296;23.05;76.75;94.29
297;25.4;66.06;94.15
298;26.8;69.06;93.95
299;26.98;73.19;93.7
300;25.82;82.25;93.81
301;22.78;84.0;93.94
302;25.21;72.81;93.77
303;25.77;75.75;93.56
304;20.94;89.0;94.13
305;15.99;74.94;95.06
306;17.33;61.81;95.06
307;18.16;56.38;94.79
308;19.79;56.0;94.53
309;21.31;59.25;94.3
310;23.56;58.12;94.29
311;25.16;58.06;94.23
312;26.31;54.94;94.13
313;26.59;57.25;93.95
314;25.97;68.94;93.88
315;25.74;72.81;93.84
316;26.42;68.56;93.74
317;26.62;68.5;93.64
318;26.01;76.75;93.89
319;23.83;81.12;94.32
320;26.81;63.44;94.31
321;28.16;59.25;94.08
322;28.62;55.81;93.88
323;28.26;62.81;93.79
324;25.68;82.69;93.62
325;23.48;97.44;93.72
326;22.76;92.88;94.1
327;23.17;81.69;94.16
328;24.56;81.56;94.08
329;25.15;79.19;94.12
330;24.98;69.06;94.18
331;25.91;62.38;94.06
332;27.04;60.56;93.69
333;26.89;63.81;93.45
334;26.52;69.94;93.32
335;24.75;80.62;93.4
336;21.55;85.19;93.91
337;24.05;66.94;93.94
338;25.79;67.81;93.75
339;25.63;75.69;93.78
340;22.99;90.94;94.02
341;21.7;95.31;94.09
342;24.11;83.56;93.87
343;25.25;83.94;93.83
344;25.76;81.38;93.85
345;23.14;97.12;93.99
346;22.23;90.44;93.98
347;23.71;86.38;93.96
348;23.9;89.0;93.95
349;23.79;90.12;93.89
350;22.99;93.12;93.89
351;23.07;80.25;93.64
352;23.15;94.0;93.66
353;22.79;98.19;93.98
354;22.93;93.31;94.1
355;24.31;87.38;93.99
356;24.65;85.38;93.94
357;25.09;85.75;93.78
358;24.65;90.69;93.54
359;23.29;95.69;93.91
360;23.32;85.62;94.09
361;24.15;87.88;93.96
362;23.7;95.44;93.98
363;23.09;98.06;94.11
364;23.41;88.31;94.11
365;24.02;86.75;94.0
