DIA;HUMR;TEMP;PRES_ATM
139;14.47;47.56;98.77
140;17.29;44.62;98.63
141;19.94;41.88;98.63
142;23.15;42.75;98.53
143;24.91;54.19;98.24
144;26.34;46.69;98.16
145;25.56;46.12;98.33
146;26.68;58.06;98.41
147;27.02;50.94;98.25
148;27.26;52.81;97.94
149;28.3;57.38;97.79
150;25.08;65.62;98.08
151;17.11;83.62;98.32
152;21.33;67.19;98.18
153;18.98;73.44;98.43
154;20.05;64.94;98.61
155;24.13;57.56;98.26
156;25.67;52.06;98.09
157;25.76;56.38;98.06
158;26.25;58.88;98.02
159;25.41;70.06;98.02
160;24.37;79.75;98.17
161;18.33;78.44;98.85
162;15.68;62.88;99.04
163;13.65;44.0;99.05
164;14.08;43.56;98.85
165;17.85;39.88;98.35
166;22.23;57.75;98.19
167;25.19;64.12;98.03
168;24.85;71.62;98.14
169;18.34;62.25;98.68
170;21.48;58.12;98.35
171;24.74;64.62;98.19
172;25.72;57.75;98.04
173;25.79;55.5;98.05
174;25.49;54.19;98.24
175;25.71;51.88;98.37
176;24.92;47.56;98.66
177;21.4;57.12;98.59
178;23.05;43.56;98.27
179;24.71;50.19;98.39
180;21.91;54.81;98.56
181;23.56;53.25;98.26
182;25.12;50.69;97.99
183;26.4;54.56;98.12
184;27.37;48.88;98.41
185;27.38;44.44;98.32
186;26.87;45.38;98.28
187;25.58;38.56;98.09
188;25.86;40.5;98.12
189;26.68;41.12;98.42
190;27.09;45.38;98.25
191;28.55;46.25;97.94
192;28.03;46.5;97.81
193;19.19;64.69;98.61
194;22.8;58.75;98.25
195;26.5;45.94;97.86
196;28.26;44.19;97.65
197;26.05;58.06;98.03
198;18.44;53.31;98.77
199;22.87;45.81;98.59
200;26.05;49.5;98.58
201;26.13;36.56;98.27
202;26.38;38.69;97.98
203;26.57;40.25;98.03
204;26.98;40.81;98.03
205;27.55;39.06;98.09
206;27.66;37.38;98.21
207;27.56;36.12;98.28
208;27.55;35.38;98.23
209;27.53;32.75;98.06
210;21.31;49.56;98.59
211;21.7;35.0;98.32
212;25.41;40.75;98.14
213;27.12;36.62;98.09
214;27.43;38.06;97.98
215;28.2;29.69;97.86
216;27.7;37.5;97.94
217;23.39;62.12;98.2
218;26.14;45.0;97.94
219;27.71;51.0;97.91
220;23.98;72.25;98.24
221;16.26;79.81;99.1
222;15.05;54.44;99.13
223;16.5;55.56;98.7
224;20.62;46.62;98.38
225;25.25;44.25;98.24
226;28.22;39.62;97.98
227;28.98;36.62;97.65
228;26.26;60.25;97.81
229;27.78;62.19;97.49
230;19.4;66.19;98.55
231;13.52;41.31;99.46
232;14.16;51.06;99.03
233;18.67;48.88;98.83
234;22.4;58.44;98.56
235;25.02;53.81;98.39
236;25.94;45.62;98.38
237;26.9;39.5;98.28
238;27.33;40.81;98.17
239;28.26;39.62;97.92
240;26.4;46.81;98.51
241;19.48;48.06;99.03
242;22.35;45.88;98.61
243;26.33;47.12;98.12
244;29.01;36.06;97.73
245;27.08;44.38;98.2
246;22.6;46.69;98.73
247;23.24;43.62;98.68
248;23.4;38.56;98.74
249;25.31;41.0;98.48
250;29.01;34.5;97.79
251;31.01;33.25;97.54
252;30.61;38.88;97.94
253;24.47;37.25;98.55
254;26.08;38.06;98.15
255;29.29;39.62;97.84
256;27.92;40.62;97.86
257;20.56;61.62;98.57
258;21.12;48.62;98.73
259;24.47;38.25;98.38
260;29.0;37.44;97.86
261;31.9;35.0;97.56
262;33.07;40.06;97.58
263;30.69;50.0;97.67
264;32.38;43.19;97.54
265;22.76;61.19;98.4
266;22.73;32.62;98.47
267;26.32;31.5;98.02
268;31.05;41.06;97.7
269;31.08;50.5;97.76
270;28.86;64.62;97.79
271;24.04;74.69;98.03
272;20.55;79.0;98.4
273;22.73;73.69;98.47
274;25.26;64.56;98.39
275;27.51;57.25;98.29
276;26.19;51.5;98.15
277;29.14;47.0;97.7
278;30.8;49.19;97.49
279;26.66;68.94;97.83
280;21.9;63.25;98.25
281;25.8;48.19;97.7
282;26.14;60.19;98.01
283;22.03;67.56;98.31
284;25.95;67.94;98.18
285;24.55;79.94;98.03
286;26.42;69.5;98.06
287;24.41;77.75;98.42
288;27.1;64.0;98.32
289;28.31;59.56;98.05
290;28.44;63.56;97.85
291;25.4;79.0;98.08
292;27.24;64.69;97.94
293;28.55;64.38;97.67
294;22.48;69.81;97.98
295;25.44;61.31;98.09
296;25.68;59.44;98.18
297;28.61;52.44;97.98
298;30.25;48.75;97.73
299;31.03;50.25;97.47
300;29.26;61.0;97.75
301;30.05;56.56;97.7
302;30.75;55.19;97.55
303;30.72;53.56;97.24
304;20.96;60.88;98.35
305;17.76;43.31;99.22
306;18.12;39.38;99.11
307;20.29;44.56;98.74
308;23.54;44.56;98.39
309;24.92;36.56;98.17
310;26.41;33.25;98.17
311;27.1;31.75;98.13
312;27.83;30.12;98.04
313;30.24;28.62;97.8
314;32.24;35.0;97.62
315;30.61;52.88;97.72
316;28.76;58.69;97.6
317;30.83;50.88;97.41
318;24.98;73.25;97.98
319;26.12;67.31;98.28
320;26.4;43.88;98.26
321;27.56;38.88;97.98
322;29.51;33.94;97.74
323;31.05;26.06;97.56
324;31.51;41.62;97.47
325;27.71;71.62;97.65
326;25.8;78.25;98.0
327;26.73;67.19;98.0
328;27.58;48.25;97.9
329;26.98;43.0;97.91
330;28.85;46.25;97.91
331;29.73;40.19;97.8
332;30.8;39.69;97.39
333;32.07;36.12;97.08
334;30.54;45.81;97.12
335;27.8;64.5;97.42
336;28.18;61.56;97.74
337;28.87;55.69;97.7
338;30.15;52.25;97.57
339;29.69;57.25;97.68
340;31.23;51.06;97.81
341;32.02;47.69;97.79
342;32.55;47.56;97.55
343;32.94;48.0;97.51
344;30.06;61.56;97.59
345;28.7;69.56;97.76
346;29.52;61.69;97.58
347;31.04;51.44;97.59
348;31.73;51.19;97.53
349;31.15;59.19;97.52
350;28.6;66.88;97.55
351;30.11;57.5;97.36
352;27.44;74.94;97.56
353;27.8;67.38;97.83
354;30.23;52.81;97.78
355;31.18;46.06;97.68
356;31.5;39.88;97.62
357;31.8;43.19;97.56
358;28.37;68.69;97.62
359;27.5;70.81;97.85
360;29.24;57.94;97.79
361;30.65;55.75;97.72
362;28.99;66.31;97.82
363;28.99;64.25;97.98
364;30.26;56.56;97.84
365;30.4;59.25;97.81
