DIA;HUMR;TEMP;PRES_ATM
88;26.14;73.75;98.58
89;27.39;75.75;98.46
90;26.61;73.75;98.42
91;26.66;76.19;98.37
92;26.5;77.44;98.45
93;26.39;80.56;98.42
94;24.76;93.38;98.42
95;25.86;86.25;98.33
96;25.94;88.06;98.39
97;25.95;87.81;98.44
98;25.75;90.31;98.57
99;26.76;85.19;98.56
100;26.91;83.69;98.43
101;27.0;84.06;98.27
102;26.99;86.31;98.43
103;24.33;86.0;98.87
104;23.89;70.0;99.15
105;23.92;70.38;99.26
106;24.84;71.38;99.1
107;25.3;74.38;98.9
108;25.56;71.25;98.96
109;25.52;77.06;98.9
110;25.49;81.5;98.79
111;26.25;81.5;98.72
112;26.23;81.0;98.63
113;26.05;82.75;98.72
114;26.63;80.44;98.83
115;27.01;77.12;98.87
116;26.81;78.62;98.74
117;26.83;79.19;98.65
118;27.12;78.75;98.79
119;27.31;77.19;98.77
120;27.4;77.94;98.73
121;26.91;79.44;98.84
122;27.29;77.06;98.79
123;26.41;82.5;98.63
124;25.73;84.31;98.65
125;25.75;84.06;98.81
126;25.43;79.25;99.0
127;25.93;73.06;98.91
128;26.23;78.56;98.78
129;26.44;78.94;98.68
130;25.73;85.0;98.54
131;21.53;87.06;98.99
132;21.11;72.94;99.01
133;22.98;74.94;98.7
134;25.03;82.19;98.49
135;25.76;84.12;98.55
136;25.76;85.0;98.71
137;25.53;78.56;98.57
138;25.41;83.81;98.45
139;20.74;68.5;99.3
140;18.84;54.44;99.23
141;19.02;64.12;98.87
142;20.87;60.12;99.12
143;21.54;57.75;99.24
144;21.53;63.06;99.29
145;23.17;62.81;99.1
146;24.12;66.62;98.87
147;25.2;77.06;98.84
148;25.27;73.0;98.81
149;25.05;73.94;98.64
150;25.62;79.62;98.55
151;25.15;85.69;98.46
152;20.28;89.44;98.75
153;14.56;82.31;99.43
154;15.19;62.44;99.78
155;17.48;68.56;99.5
156;19.28;68.25;99.2
157;19.88;72.0;98.7
158;20.01;79.69;99.18
159;19.7;70.38;99.1
160;21.64;82.56;98.77
161;24.71;80.31;98.59
162;25.94;80.12;98.52
163;24.49;81.94;98.84
164;20.62;52.62;99.35
165;19.33;47.12;99.51
166;17.19;49.5;99.8
167;16.81;55.12;99.83
168;18.08;56.25;99.75
169;19.8;56.81;99.62
170;20.72;64.94;99.28
171;21.95;74.31;99.1
172;22.87;75.94;99.01
173;24.01;74.69;98.92
174;24.98;76.12;98.55
175;22.65;74.0;98.92
176;23.66;67.94;98.78
177;24.95;72.0;98.67
178;25.19;71.62;98.69
179;25.33;70.62;98.64
180;25.4;70.31;98.65
181;25.29;66.62;98.6
182;25.43;68.25;98.47
183;26.15;67.94;98.52
184;23.78;70.69;98.89
185;24.23;64.44;98.75
186;25.25;63.56;98.66
187;26.24;62.94;98.64
188;26.51;55.69;98.7
189;24.85;50.12;99.07
190;16.6;39.5;99.92
191;16.19;40.62;99.82
192;18.14;46.5;99.28
193;21.73;56.38;99.13
194;23.23;63.44;98.95
195;25.45;61.81;98.69
196;27.44;56.62;98.55
197;27.43;61.0;98.86
198;27.63;62.5;98.79
199;27.4;58.44;98.59
200;27.32;56.12;98.47
201;27.2;52.5;98.76
202;18.27;37.81;99.42
203;22.07;48.44;98.86
204;23.19;42.44;99.26
205;19.81;32.06;99.58
206;20.14;39.88;99.43
207;20.71;39.25;99.41
208;22.36;45.25;98.96
209;24.51;49.19;98.71
210;24.61;44.31;98.87
211;26.3;48.12;98.57
212;25.08;39.94;99.01
213;24.79;39.75;98.84
214;24.69;48.25;98.75
215;26.26;53.5;98.59
216;19.62;74.31;98.97
217;14.77;94.12;99.23
218;18.23;84.19;99.16
219;23.0;72.38;98.73
220;24.53;63.88;99.08
221;20.27;35.94;99.58
222;20.32;50.5;99.22
223;23.3;53.44;99.07
224;26.08;52.38;98.78
225;27.3;56.56;98.45
226;25.96;59.06;98.74
227;21.3;51.69;99.35
228;23.23;57.81;99.35
229;25.3;56.88;99.1
230;27.3;54.69;98.71
231;26.03;63.44;98.87
232;14.94;48.75;99.79
233;16.26;61.06;99.63
234;19.8;60.25;99.25
235;24.32;59.94;98.53
236;26.95;57.75;98.62
237;21.86;33.44;99.47
238;19.74;32.44;99.64
239;21.8;44.44;99.08
240;26.18;42.25;98.7
241;27.39;48.06;98.52
242;29.12;47.12;98.33
243;29.7;51.62;98.32
244;26.73;70.19;98.44
245;18.15;57.88;99.25
246;19.44;48.62;99.31
247;20.12;50.25;99.16
248;21.91;47.75;98.94
249;23.51;38.0;98.77
250;25.03;37.38;98.76
251;27.94;38.0;98.7
252;29.87;36.69;98.59
253;29.18;41.75;98.59
254;29.36;43.31;98.47
255;29.83;41.56;98.25
256;30.25;45.62;98.08
257;27.59;61.25;98.28
258;26.54;65.62;98.31
259;26.23;78.25;98.31
260;24.56;87.31;98.48
261;25.35;79.44;98.34
262;27.78;70.38;98.17
263;27.83;72.75;98.42
264;29.19;63.0;98.41
265;30.07;56.06;98.31
266;30.08;54.94;98.22
267;30.46;51.38;98.31
268;30.64;48.56;98.2
269;31.15;47.81;98.11
270;31.16;49.75;98.17
271;29.33;60.69;98.33
272;28.46;71.06;98.22
273;30.04;59.56;98.1
274;31.6;53.38;98.14
275;28.31;71.69;98.37
276;29.68;63.12;98.48
277;26.98;65.69;98.8
278;26.91;54.19;98.81
279;29.59;47.81;98.4
280;30.99;49.94;98.21
281;29.63;59.94;98.19
282;30.92;56.06;98.16
283;30.33;59.88;98.31
284;25.17;71.94;98.62
285;27.15;69.94;98.44
286;29.21;65.19;98.53
287;29.79;60.38;98.46
288;28.37;69.0;98.4
289;28.69;71.44;98.08
290;30.22;61.12;98.1
291;29.99;61.94;98.17
292;29.11;70.69;98.24
293;28.42;74.06;98.32
294;28.67;67.94;98.23
295;27.38;75.38;98.3
296;25.41;93.19;98.35
297;25.02;94.75;98.55
298;25.28;86.69;98.52
299;26.28;83.0;98.4
300;25.55;91.5;98.49
301;27.23;79.5;98.31
302;27.56;79.62;98.27
303;27.61;80.44;98.32
304;27.94;73.44;98.44
305;27.72;74.31;98.43
306;29.26;65.94;98.15
307;29.68;64.06;98.06
308;27.33;79.38;98.2
309;25.63;92.44;98.31
310;26.12;85.81;98.36
311;25.99;79.75;98.58
312;27.37;60.62;98.51
313;28.15;65.75;98.28
314;28.9;70.38;98.1
315;28.85;72.0;97.99
316;28.69;72.12;98.06
317;27.8;79.25;98.19
318;26.67;84.38;98.4
319;26.01;78.38;98.49
320;28.12;68.56;98.39
321;28.21;73.75;98.23
322;26.68;86.12;98.41
323;23.27;75.19;98.72
324;27.01;70.06;98.53
325;27.47;73.38;98.43
326;27.25;80.56;98.19
327;26.22;91.81;98.12
328;23.98;92.31;98.5
329;25.4;78.19;98.47
330;26.83;76.19;98.32
331;26.72;86.38;98.18
332;26.02;88.0;98.26
333;25.51;88.62;98.31
334;24.93;92.44;98.21
335;25.23;95.38;98.22
336;24.15;76.81;98.56
337;24.21;70.38;98.51
338;24.79;73.12;98.21
339;26.71;81.19;98.19
340;26.43;87.12;98.52
341;25.0;77.5;99.0
342;26.04;68.19;98.83
343;27.73;74.38;98.5
344;28.83;74.31;98.65
345;29.26;73.94;98.62
346;29.61;70.25;98.5
347;28.17;75.75;98.49
348;27.32;78.38;98.42
349;24.9;94.69;98.77
350;25.27;87.75;98.8
351;25.43;88.06;98.7
352;24.98;89.69;98.75
353;25.44;86.06;98.69
354;25.83;82.31;98.45
355;26.08;83.88;98.43
356;24.37;94.81;98.6
357;24.31;96.75;98.59
358;24.88;92.0;98.55
359;25.71;86.38;98.43
360;26.35;85.94;98.36
361;26.49;85.69;98.16
362;27.5;77.38;98.2
363;26.62;83.94;98.23
364;25.85;89.56;98.24
365;25.97;88.88;98.33
366;26.73;83.69;98.4
367;26.15;84.5;98.48
368;26.88;83.0;98.42
369;25.22;96.0;98.59
370;26.02;85.62;98.47
371;27.64;77.25;98.25
372;26.77;80.31;98.27
373;23.84;94.25;98.58
374;25.21;80.12;98.42
375;25.66;82.44;98.39
376;23.97;96.25;98.76
377;25.19;88.31;98.65
378;25.33;89.12;98.59
379;26.47;83.19;98.58
380;27.25;79.06;98.59
381;25.91;89.88;98.73
382;26.67;81.5;98.68
383;26.7;79.75;98.8
384;26.22;65.06;98.89
385;26.94;68.38;98.74
386;27.8;72.69;98.67
387;27.58;76.44;98.76
388;27.99;74.19;98.66
389;29.38;70.5;98.58
390;27.7;80.38;98.54
391;29.05;70.0;98.5
392;29.5;71.0;98.35
393;27.08;87.19;98.43
394;25.01;92.12;98.62
395;24.76;88.94;98.64
396;24.16;89.62;98.75
397;25.05;84.38;98.76
398;25.35;82.81;98.87
399;26.71;80.5;98.81
400;26.84;75.88;98.83
401;27.95;68.5;98.71
402;29.0;66.44;98.49
403;28.85;72.0;98.3
404;29.4;69.25;98.23
405;28.82;73.56;98.29
406;27.34;84.44;98.26
407;26.58;87.62;98.33
408;24.61;91.5;98.77
409;24.18;67.12;98.81
410;26.1;79.5;98.6
411;25.69;88.81;98.62
412;25.83;87.5;98.59
413;26.3;83.31;98.5
414;26.21;84.56;98.43
415;26.25;87.12;98.43
416;26.11;86.12;98.5
417;27.47;77.75;98.49
418;28.47;75.88;98.54
419;27.47;79.75;98.37
420;25.8;85.12;98.25
421;25.58;87.81;98.27
422;24.34;95.12;98.54
423;22.32;85.25;98.81
424;24.79;80.12;98.84
425;25.83;79.56;98.6
426;26.76;83.44;98.53
427;26.51;84.38;98.5
428;27.28;81.12;98.32
429;27.98;77.38;98.49
430;27.1;85.56;98.54
431;27.02;86.31;98.42
432;26.74;84.06;98.45
433;24.57;97.38;98.81
434;23.58;76.75;98.95
435;25.03;79.06;98.64
436;25.87;88.5;98.46
437;25.3;93.69;98.49
438;25.1;95.5;98.55
439;25.23;93.69;98.54
440;25.4;91.31;98.46
441;25.67;91.69;98.47
442;26.0;89.62;98.51
443;26.33;86.94;98.41
444;25.48;92.06;98.59
445;22.12;80.31;98.88
446;23.94;79.75;98.81
447;25.65;78.62;98.79
448;26.75;82.88;98.63
449;25.62;91.62;98.54
450;26.23;85.12;98.56
451;24.14;75.0;98.94
452;24.77;64.75;98.94
453;23.75;82.0;98.87
454;26.31;79.25;98.72
455;27.58;78.38;98.48
456;27.26;83.5;98.39
457;25.95;92.62;98.44
458;25.62;91.38;98.54
459;25.33;89.56;98.24
460;21.94;86.5;98.67
461;19.71;63.56;99.18
462;19.91;71.62;99.16
463;20.91;75.44;99.02
464;21.72;77.12;98.75
465;23.88;78.56;98.58
466;25.08;80.5;98.73
467;26.2;73.81;98.67
468;26.3;77.81;98.45
469;27.15;78.62;98.45
470;26.14;86.44;98.65
471;26.94;81.38;98.77
472;27.19;80.69;98.55
473;27.08;81.06;98.46
474;27.62;78.38;98.43
475;27.48;79.88;98.47
476;26.64;86.38;98.4
477;25.58;93.81;98.4
478;25.77;93.31;98.63
479;24.95;92.38;98.83
480;25.8;83.81;98.79
481;26.15;82.19;98.74
482;25.9;86.5;98.66
483;25.31;86.06;98.62
484;26.05;85.06;98.47
485;25.5;87.12;98.55
486;22.32;96.81;98.82
487;22.57;89.94;98.51
488;26.54;83.12;98.31
489;26.92;81.69;98.51
490;26.54;83.44;98.62
491;27.21;81.06;98.82
492;25.98;85.62;98.75
493;26.55;85.06;98.6
494;26.89;80.88;98.36
495;26.55;85.19;98.21
496;21.57;90.06;98.62
497;19.23;78.44;99.16
498;19.68;78.5;99.34
499;20.51;61.5;99.43
500;19.73;66.44;99.3
501;19.37;67.44;99.17
502;20.34;72.69;98.77
503;22.51;78.44;98.63
504;24.69;76.56;98.76
505;25.09;77.19;98.56
506;25.95;80.06;98.58
507;18.94;91.06;98.95
508;15.62;91.81;99.21
509;15.95;74.75;99.26
510;19.42;74.25;98.84
511;22.88;83.06;98.54
512;24.89;83.75;98.45
513;25.65;84.44;98.54
514;26.15;81.69;98.6
515;26.49;80.5;98.47
516;26.21;85.0;98.45
517;25.94;84.88;98.49
518;19.98;83.06;99.0
519;19.86;62.69;99.48
520;18.37;68.44;99.46
521;18.98;69.06;99.17
522;20.07;73.38;98.83
523;22.76;76.06;98.82
524;23.33;67.31;99.05
525;24.15;70.19;98.97
526;25.14;78.06;98.76
527;25.87;78.12;98.73
528;25.8;76.44;98.71
529;25.73;77.31;98.71
530;25.9;75.0;98.71
531;25.55;79.62;98.73
532;24.92;84.06;98.98
533;24.42;77.12;99.02
534;24.9;80.69;98.76
535;23.74;83.81;99.09
536;22.74;67.44;99.29
537;24.28;68.5;99.16
538;24.92;69.5;99.2
539;24.65;66.69;99.01
540;24.73;69.88;98.55
541;24.87;80.19;98.38
542;12.87;79.0;99.06
543;18.54;86.25;98.62
544;23.59;87.81;98.58
545;25.02;84.94;98.54
546;25.31;83.94;98.64
547;25.08;80.75;98.81
548;24.33;74.56;98.32
549;23.94;89.44;98.32
550;21.36;89.38;98.62
551;17.66;55.69;99.59
552;16.65;48.06;99.83
553;15.59;51.94;99.58
554;18.05;59.69;99.2
555;21.61;71.56;99.07
556;23.39;74.38;98.89
557;24.47;73.69;98.61
558;25.22;71.75;98.55
559;25.58;70.69;98.63
560;25.69;72.31;98.59
561;25.98;69.81;98.77
562;22.86;61.69;99.18
563;23.36;66.5;99.1
564;25.47;65.31;98.85
565;26.11;67.06;98.88
566;26.48;66.44;98.64
567;26.7;64.75;98.4
568;26.81;66.56;98.53
569;26.39;72.25;98.68
570;15.23;78.44;99.37
571;14.87;65.06;99.46
572;17.86;58.38;99.5
573;19.48;49.06;99.59
574;20.65;55.69;99.16
575;23.31;61.25;98.81
576;25.32;57.56;98.98
577;25.62;54.62;98.79
578;25.46;57.44;98.44
579;20.86;37.69;99.46
580;18.05;24.19;99.92
581;15.05;30.31;99.83
582;17.1;32.75;99.5
583;20.46;35.0;99.04
584;23.01;49.19;98.92
585;25.98;52.12;98.95
586;26.98;54.81;98.83
587;24.48;53.62;99.08
588;25.02;51.25;98.84
589;27.37;53.62;98.72
590;23.59;34.88;99.58
591;19.5;29.69;99.75
592;22.6;33.81;99.19
593;26.37;37.12;98.79
594;27.27;44.44;98.43
595;28.73;48.31;98.61
596;25.52;44.62;99.02
597;24.3;36.19;99.21
598;25.22;39.19;99.18
599;27.36;42.0;98.97
600;26.24;41.44;99.25
601;26.73;45.56;98.81
602;29.0;41.94;98.61
603;29.51;47.5;98.69
604;28.33;58.31;98.88
605;28.11;63.94;98.76
606;29.28;50.25;98.42
607;30.33;45.06;98.33
608;29.97;45.5;98.52
609;25.6;41.31;98.83
610;26.31;44.94;98.47
611;28.06;46.12;98.64
612;27.9;41.56;98.9
613;25.69;38.5;99.06
614;29.01;40.31;98.59
615;31.37;41.38;98.5
616;28.92;52.38;98.71
617;30.44;46.12;98.41
618;31.64;39.94;98.3
619;31.92;44.44;98.28
620;25.07;56.5;98.91
621;24.55;48.25;98.98
622;28.27;43.56;98.52
623;31.19;36.12;98.24
624;31.83;38.12;98.25
625;30.27;38.38;98.36
626;32.1;37.88;97.94
627;32.95;38.25;97.84
628;28.29;53.19;98.5
629;26.95;35.81;98.88
630;27.26;35.88;98.97
631;29.33;34.56;98.82
632;30.59;40.19;98.62
633;29.82;44.25;98.82
634;28.78;34.88;98.91
635;28.95;36.25;98.63
636;30.28;31.88;98.41
637;31.38;38.62;98.26
638;33.26;41.25;97.96
639;31.29;51.19;98.07
640;29.73;58.69;98.31
641;27.99;58.94;98.58
642;30.42;53.94;98.41
643;25.57;64.75;98.61
644;19.46;78.31;99.12
645;22.92;72.19;98.89
646;27.02;59.81;98.69
647;28.76;54.88;98.6
648;29.87;47.56;98.31
649;30.14;52.62;98.3
650;30.6;53.56;98.25
651;31.33;44.56;98.16
652;31.17;49.94;98.38
653;23.22;67.81;98.91
654;27.77;52.12;98.71
655;31.58;46.62;98.43
656;31.37;50.62;98.47
657;28.23;60.94;98.68
658;29.08;50.75;98.43
659;29.87;53.81;98.44
660;29.28;40.62;98.51
661;30.92;41.88;98.32
662;32.84;44.69;98.31
663;32.79;46.88;98.37
664;33.46;45.25;98.27
665;33.38;45.81;98.1
666;33.83;42.12;98.08
667;33.63;44.12;98.03
668;33.82;42.56;98.09
669;32.66;51.31;98.33
670;29.07;73.38;98.4
671;29.8;65.75;98.24
672;29.65;61.06;98.19
673;31.01;52.81;97.94
674;32.04;50.0;98.11
675;29.25;71.62;98.29
676;26.29;86.0;98.41
677;27.19;76.06;98.3
678;27.65;74.62;98.23
679;27.15;83.62;98.44
680;25.73;85.81;98.53
681;27.66;73.62;98.28
682;27.24;82.0;98.19
683;25.38;95.06;98.44
684;25.44;82.12;98.51
685;25.94;71.19;98.28
686;27.97;66.88;98.16
687;29.6;59.06;98.26
688;30.51;49.69;98.36
689;31.05;57.75;98.4
690;30.85;59.75;98.28
691;29.79;67.12;98.25
692;27.55;79.19;98.45
693;26.52;78.44;98.4
694;27.94;73.12;98.04
695;29.33;67.94;97.97
696;24.06;92.94;98.46
697;24.58;80.94;98.5
698;26.63;82.12;98.22
699;27.72;75.88;98.2
700;27.33;81.81;98.48
701;25.93;88.81;98.55
702;26.72;80.5;98.24
703;27.22;77.19;98.26
704;24.19;85.25;98.65
705;24.98;71.31;98.58
706;27.15;74.5;98.39
707;26.65;82.25;98.24
708;25.91;91.69;98.32
709;26.44;84.62;98.36
710;26.47;83.5;98.24
711;27.28;81.12;98.15
712;25.38;94.44;98.39
713;25.98;85.25;98.45
714;25.96;82.88;98.38
715;25.58;86.88;98.33
716;23.6;92.56;98.48
717;25.07;79.81;98.48
718;27.41;75.75;98.4
719;27.64;74.88;98.28
720;26.63;81.62;98.43
721;23.41;90.38;98.71
722;25.35;82.19;98.67
723;27.27;80.0;98.32
724;27.19;83.31;98.2
725;26.58;83.25;98.49
726;26.23;87.5;98.54
727;26.43;86.06;98.48
728;26.46;87.12;98.4
729;26.44;85.94;98.35
730;26.19;86.38;98.32
731;26.36;87.62;98.39
732;26.17;87.62;98.49
733;28.28;74.81;98.52
734;28.83;73.5;98.38
735;27.06;80.94;98.14
736;27.0;78.5;97.95
737;25.28;95.25;98.27
738;25.02;96.81;98.32
739;25.4;92.06;98.34
740;26.55;87.31;98.35
741;26.75;90.75;98.41
742;26.43;94.31;98.44
743;25.76;94.44;98.44
744;26.35;89.19;98.37
745;26.75;85.75;98.35
746;27.46;84.69;98.63
747;27.64;82.88;98.81
748;27.78;81.06;98.64
749;27.86;82.69;98.53
750;28.24;81.75;98.36
751;27.85;84.31;98.16
752;26.13;93.5;98.29
753;28.12;79.06;98.24
754;28.81;69.25;98.28
755;29.12;72.81;98.37
756;29.83;71.75;98.36
757;29.85;74.75;98.35
758;27.62;84.19;98.31
759;26.4;85.12;98.34
760;27.44;74.94;98.57
761;26.85;75.69;98.74
762;27.84;77.94;98.62
763;27.84;77.69;98.59
764;27.65;78.19;98.6
765;26.94;79.31;98.46
766;27.33;79.44;98.3
767;27.19;80.12;98.41
768;27.9;76.88;98.37
769;27.32;85.62;98.31
770;25.56;95.75;98.43
771;25.37;98.38;98.59
772;24.4;97.38;98.65
773;25.05;93.62;98.52
774;25.72;90.31;98.44
775;26.83;84.62;98.43
776;27.47;83.81;98.4
777;27.21;84.75;98.29
778;27.31;84.38;98.23
779;27.66;85.56;98.32
780;26.49;91.62;98.35
781;26.8;87.88;98.37
782;25.3;87.56;98.63
783;23.23;61.69;98.91
784;22.97;66.75;98.8
785;24.64;78.12;98.43
786;26.08;88.25;98.28
787;25.1;96.19;98.62
788;24.66;82.56;98.71
789;24.8;78.12;98.73
790;25.15;73.62;98.83
791;25.73;68.12;98.8
792;25.87;67.06;98.68
793;26.55;68.19;98.61
794;27.4;72.88;98.64
795;28.31;66.69;98.68
796;29.11;66.69;98.54
797;29.26;70.5;98.37
798;28.97;72.06;98.4
799;29.01;70.62;98.61
800;28.74;69.69;98.52
801;29.44;69.19;98.29
802;28.66;72.56;98.36
803;28.98;71.94;98.5
804;30.12;68.75;98.43
805;29.25;73.06;98.4
806;26.47;91.06;98.49
807;26.36;87.44;98.45
808;26.53;87.38;98.49
809;26.7;86.62;98.42
810;25.6;88.12;98.45
811;24.87;86.12;98.5
812;25.84;85.38;98.6
813;25.7;90.0;98.69
814;27.31;83.25;98.45
815;27.3;83.88;98.17
816;26.39;84.44;98.31
817;24.23;87.5;98.34
818;26.47;81.38;98.34
819;27.69;79.12;98.56
820;28.54;73.94;98.58
821;27.91;80.25;98.52
822;28.26;74.81;98.51
823;27.47;80.06;98.72
824;23.9;67.94;98.85
825;25.36;69.56;98.48
826;26.57;83.19;98.41
827;26.45;87.88;98.7
828;24.18;81.12;99.02
829;22.98;63.31;98.99
830;23.7;51.94;98.88
831;23.86;49.88;98.8
832;24.42;57.5;98.71
833;26.2;70.25;98.64
834;27.68;77.06;98.37
835;23.5;79.44;98.68
836;22.81;46.06;98.92
837;23.6;47.0;99.16
838;24.17;42.12;99.29
839;23.59;46.44;99.15
840;24.89;50.38;98.93
841;27.29;57.69;98.82
842;28.36;65.0;98.75
843;28.33;72.62;98.64
844;27.78;78.62;98.52
845;27.07;83.25;98.37
846;27.52;79.5;98.51
847;27.86;77.25;98.77
848;26.76;80.0;98.85
849;27.04;81.88;98.65
850;26.06;91.0;98.8
851;25.76;88.88;98.86
852;26.51;83.56;98.96
853;26.33;81.44;98.9
854;26.7;76.75;98.71
855;25.9;85.31;98.46
856;25.63;88.06;98.48
857;20.85;80.25;99.1
858;18.05;54.94;99.53
859;17.16;66.06;99.4
860;19.64;70.75;98.95
861;22.87;80.25;98.64
862;24.72;87.44;98.58
863;25.04;95.25;98.52
864;25.05;92.69;98.66
865;20.12;74.38;99.25
866;19.69;75.38;99.26
867;18.94;79.5;99.18
868;19.6;76.25;98.94
869;21.79;78.69;98.91
870;24.12;83.31;98.71
871;26.17;82.12;98.6
872;26.59;81.25;98.59
873;24.18;82.25;98.93
874;17.3;45.31;99.67
875;16.44;57.38;99.45
876;18.35;59.06;99.13
877;18.95;61.44;99.21
878;19.45;63.75;98.98
879;20.47;72.62;98.81
880;22.09;77.5;98.83
881;23.68;79.75;98.74
882;25.35;76.44;98.84
883;20.62;75.75;99.0
884;17.77;81.0;99.11
885;19.25;89.25;98.84
886;20.55;95.62;98.97
887;22.36;91.38;98.94
888;23.44;88.62;98.98
889;24.23;86.69;98.86
890;24.88;85.75;98.76
891;25.5;85.88;98.64
892;25.59;83.88;98.58
893;25.05;83.44;98.62
894;25.13;82.0;98.41
895;24.15;78.38;98.92
896;20.26;51.75;99.37
897;21.62;67.88;99.11
898;23.46;75.25;98.91
899;24.51;76.44;98.69
900;25.32;76.69;98.62
901;26.14;75.12;98.64
902;26.49;74.75;98.65
903;25.06;88.56;98.59
904;23.95;96.06;98.73
905;24.17;91.19;98.31
906;23.1;94.38;98.27
907;23.37;95.56;98.66
908;16.75;83.38;99.0
909;17.82;88.19;98.95
910;17.36;75.38;99.0
911;20.13;85.5;98.66
912;22.9;89.56;98.53
913;18.78;56.62;99.04
914;16.73;63.38;98.98
915;17.02;67.56;98.97
916;19.45;78.62;98.54
917;23.26;86.25;98.52
918;23.78;92.19;98.63
919;23.59;93.38;98.41
920;17.53;90.88;98.95
921;16.51;73.19;99.28
922;18.66;82.88;98.89
923;21.55;87.69;98.66
924;23.01;85.88;98.61
925;23.82;88.81;98.8
926;20.66;77.19;99.23
927;20.53;76.94;98.93
928;23.18;81.19;98.8
929;24.58;81.69;98.74
930;24.7;78.69;98.5
931;25.19;77.5;98.48
932;25.91;76.38;98.5
933;25.95;72.94;98.46
934;25.69;72.5;98.4
935;25.37;68.56;98.46
936;25.34;73.94;98.55
937;18.46;54.06;99.41
938;19.02;58.06;99.11
939;23.1;65.94;98.73
940;22.44;66.25;99.02
941;18.37;43.31;99.45
942;18.48;48.06;99.26
943;21.59;57.19;99.09
944;23.78;59.38;99.07
945;25.22;57.06;98.95
946;25.17;57.25;99.14
947;25.19;55.19;99.01
948;25.49;55.62;98.86
949;26.32;56.88;98.85
950;26.41;53.25;98.97
951;26.39;49.5;98.97
952;26.36;49.69;98.79
953;27.41;49.38;98.33
954;24.42;64.25;98.46
955;19.15;77.12;98.54
956;22.09;79.25;98.32
957;23.99;83.38;98.17
958;25.87;81.06;98.15
959;20.9;90.88;98.42
960;21.01;90.81;98.41
961;24.47;85.31;98.04
962;23.26;89.31;98.4
963;14.59;67.5;99.71
964;13.16;62.06;99.93
965;14.12;63.25;99.47
966;16.92;72.0;98.92
967;21.01;80.0;98.49
968;23.51;80.44;98.37
969;25.05;77.38;98.35
970;25.43;76.5;98.49
971;26.22;72.0;98.42
972;27.0;69.38;98.2
973;25.58;76.06;98.49
974;23.59;70.06;98.91
975;23.63;74.19;98.89
976;23.51;76.81;98.67
977;24.02;70.44;98.56
978;26.08;66.62;98.57
979;28.23;58.75;98.41
980;28.69;60.94;98.37
981;25.58;59.19;98.58
982;24.61;60.69;98.63
983;27.45;54.62;98.51
984;28.19;53.19;98.56
985;28.51;52.0;98.18
986;29.85;53.5;98.26
987;29.85;53.69;98.39
988;28.2;56.38;98.88
989;23.26;48.81;98.9
990;26.55;54.0;98.39
991;26.23;61.81;98.55
992;28.0;61.88;98.49
993;29.91;53.19;98.35
994;24.59;42.69;98.85
995;23.55;49.56;98.99
996;24.11;47.75;98.96
