DIA;HUMR;TEMP;PRES_ATM
100;25.68;88.81;99.21
101;25.43;88.19;99.14
102;26.19;86.06;99.13
103;26.48;88.25;99.21
104;23.41;92.0;99.47
105;22.39;81.5;99.53
106;24.12;83.81;99.45
107;24.73;86.44;99.49
108;24.05;81.88;99.52
109;24.94;84.5;99.44
110;25.84;85.44;99.38
111;25.63;89.56;99.34
112;25.63;86.81;99.08
113;26.23;86.38;99.08
114;25.98;88.25;99.19
115;26.48;86.81;99.27
116;26.12;87.0;99.22
117;26.65;84.0;99.14
118;27.03;84.81;99.32
119;26.56;86.56;99.48
120;25.42;79.81;99.5
121;26.2;82.31;99.32
122;26.14;81.38;99.34
123;23.54;88.94;99.6
124;20.04;73.81;99.89
125;21.17;73.12;99.81
126;22.17;72.06;99.83
127;23.06;75.38;99.81
128;24.96;75.31;99.57
129;26.13;81.56;99.52
130;26.37;82.88;99.44
131;24.55;93.88;99.52
132;23.55;86.31;99.51
133;25.47;83.31;99.35
134;26.49;82.81;99.31
135;26.98;82.94;99.39
136;21.66;79.19;99.9
137;20.16;68.19;100.23
138;19.13;59.19;100.3
139;17.06;64.69;100.03
140;19.01;61.06;99.93
141;22.33;73.88;99.85
142;24.32;78.06;99.79
143;25.05;79.81;99.52
144;26.29;74.62;99.42
145;25.63;76.75;99.57
146;25.14;82.38;99.66
147;26.51;74.44;99.52
148;26.2;76.75;99.33
149;26.66;74.06;99.2
150;26.69;77.62;99.24
151;26.18;79.25;99.27
152;24.85;82.31;99.34
153;26.11;74.88;99.42
154;25.81;75.69;99.58
155;26.51;70.75;99.53
156;26.51;70.38;99.42
157;26.45;70.62;99.36
158;25.78;77.12;99.35
159;26.25;76.5;99.29
160;25.82;82.06;99.37
161;20.77;87.69;99.93
162;18.56;68.06;100.13
163;18.17;63.75;100.19
164;17.83;61.38;100.09
165;20.37;64.88;99.65
166;22.9;76.88;99.57
167;24.92;77.62;99.48
168;26.23;76.44;99.41
169;22.42;70.38;99.73
170;22.56;70.38;99.64
171;24.93;75.5;99.55
172;25.75;75.25;99.43
173;26.22;75.38;99.37
174;26.69;71.5;99.46
175;26.22;65.19;99.55
176;25.48;66.69;99.77
177;24.59;61.88;99.74
178;24.28;64.12;99.55
179;24.78;64.88;99.61
180;24.8;60.81;99.77
181;24.14;58.75;99.53
182;24.28;65.06;99.42
183;25.39;65.62;99.47
184;27.6;65.12;99.66
185;28.4;63.0;99.56
186;28.06;64.06;99.47
187;27.83;64.31;99.35
188;27.94;64.12;99.35
189;27.97;56.56;99.63
190;27.36;57.5;99.55
191;28.45;59.75;99.33
192;28.73;62.0;99.16
193;27.66;66.06;99.45
194;25.05;60.38;99.5
195;28.08;62.94;99.21
196;27.89;66.25;99.14
197;27.96;64.0;99.24
198;23.61;69.44;99.69
199;24.6;57.0;99.75
200;26.4;56.12;99.74
201;26.97;49.0;99.51
202;27.37;47.12;99.3
203;27.99;46.88;99.24
204;29.17;46.19;99.22
205;30.09;44.31;99.23
206;29.97;41.81;99.35
207;29.99;40.25;99.44
208;29.4;39.25;99.44
209;29.16;38.62;99.33
210;27.48;42.62;99.59
211;27.05;36.75;99.47
212;28.5;39.94;99.3
213;29.8;40.19;99.26
214;30.94;41.62;99.13
215;32.2;40.0;99.09
216;31.6;43.88;99.13
217;28.05;61.88;99.28
218;25.46;68.94;99.36
219;27.05;69.44;99.28
220;28.64;65.25;99.32
221;23.75;71.88;99.9
222;21.01;45.62;100.23
223;21.65;46.88;99.8
224;25.31;52.88;99.57
225;28.08;53.19;99.47
226;29.21;48.75;99.35
227;30.03;47.81;99.12
228;29.97;54.12;99.06
229;30.87;50.0;98.92
230;24.52;68.56;99.54
231;19.19;43.38;100.4
232;18.23;40.75;100.19
233;21.75;45.75;99.96
234;24.48;50.62;99.71
235;26.75;55.69;99.53
236;28.38;52.38;99.52
237;29.1;48.06;99.42
238;29.61;43.81;99.36
239;30.1;45.0;99.16
240;30.07;44.69;99.5
241;23.87;38.25;99.97
242;26.28;34.56;99.71
243;28.44;37.44;99.36
244;30.48;33.62;99.03
245;31.23;37.12;99.27
246;28.0;37.06;99.63
247;27.37;38.88;99.65
248;28.22;34.94;99.68
249;28.92;31.0;99.6
250;30.19;31.88;99.18
251;31.9;39.5;98.97
252;33.05;41.38;99.14
253;29.58;42.25;99.5
254;27.69;42.56;99.4
255;31.79;45.31;99.04
256;32.69;45.38;98.97
257;29.1;56.0;99.32
258;21.24;56.56;100.01
259;25.75;48.31;99.57
260;28.8;47.12;99.16
261;31.77;43.5;98.94
262;33.3;42.19;98.94
263;33.98;40.0;98.9
264;34.17;38.19;98.83
265;31.83;47.56;99.13
266;23.4;65.06;99.61
267;27.55;60.06;99.28
268;30.28;54.25;99.03
269;31.69;47.19;99.0
270;32.15;46.0;99.0
271;31.82;53.06;98.99
272;22.41;72.38;99.55
273;25.73;61.88;99.54
274;28.94;55.06;99.52
275;30.6;54.94;99.42
276;30.61;56.94;99.24
277;30.58;59.06;98.99
278;30.75;57.81;98.86
279;29.51;68.62;99.03
280;24.74;85.5;99.37
281;26.52;72.81;99.11
282;29.18;67.75;99.16
283;27.12;67.25;99.34
284;28.73;71.88;99.26
285;28.87;70.56;99.13
286;27.97;74.44;99.17
287;26.24;78.88;99.54
288;27.43;67.88;99.52
289;29.88;62.0;99.23
290;28.42;69.69;99.12
291;28.37;71.88;99.22
292;27.29;79.88;99.26
293;27.98;74.5;99.03
294;26.15;86.38;99.1
295;23.32;89.0;99.29
296;25.92;83.62;99.34
297;28.01;79.31;99.23
298;28.97;72.31;99.08
299;28.05;79.38;98.88
300;27.49;83.88;98.98
301;26.01;89.12;99.05
302;26.83;80.81;98.98
303;27.18;77.44;98.81
304;23.05;78.0;99.35
305;17.42;63.94;100.32
306;19.48;56.69;100.26
307;19.79;55.0;99.95
308;21.58;56.38;99.65
309;23.77;58.44;99.44
310;26.15;55.56;99.41
311;28.1;52.31;99.32
312;30.27;47.88;99.22
313;30.46;53.81;99.04
314;29.98;62.31;98.99
315;29.57;64.69;99.03
316;29.35;66.62;98.94
317;29.43;64.88;98.82
318;29.02;72.69;99.08
319;27.9;80.25;99.35
320;30.24;65.56;99.35
321;31.15;59.88;99.1
322;31.26;56.75;98.97
323;30.75;61.12;98.92
324;29.8;67.44;98.77
325;27.62;82.06;98.86
326;26.02;85.56;99.2
327;27.15;70.88;99.22
328;28.1;73.69;99.14
329;29.82;67.19;99.16
330;30.48;62.19;99.16
331;30.87;59.75;99.07
332;31.37;55.06;98.71
333;30.25;61.19;98.54
334;29.17;67.06;98.52
335;27.27;83.25;98.63
336;25.48;86.81;98.93
337;25.5;80.31;99.02
338;27.98;71.25;98.84
339;26.75;83.0;98.9
340;25.52;92.0;99.05
341;26.36;84.94;99.21
342;27.54;77.81;99.04
343;27.48;77.69;99.02
344;28.98;70.94;99.03
345;26.46;85.06;99.2
346;26.65;79.44;99.15
347;27.29;77.38;99.15
348;26.38;86.88;99.11
349;25.73;92.81;99.09
350;25.61;91.19;99.06
351;25.65;86.25;98.85
352;26.05;86.88;98.95
353;25.37;93.88;99.25
354;25.94;88.5;99.27
355;26.14;86.12;99.17
356;26.5;86.25;99.09
357;26.61;86.75;99.0
358;26.47;89.62;98.84
359;25.04;94.06;99.08
360;26.08;85.88;99.23
361;26.66;85.0;99.14
362;26.51;88.44;99.17
363;25.94;92.38;99.28
364;26.15;87.31;99.26
365;25.87;85.31;99.21
