DIA;HUMR;TEMP;PRES_ATM
358;26.36;80.44;97.66
359;26.9;75.62;97.58
360;27.53;75.0;97.51
361;26.89;80.12;97.36
362;25.9;83.94;97.45
363;26.27;81.25;97.46
364;26.76;77.25;97.46
365;26.48;79.69;97.52
366;25.82;85.12;97.66
367;26.31;79.19;97.7
368;27.8;72.81;97.62
369;27.44;76.06;97.74
370;26.84;79.19;97.67
371;27.01;77.62;97.51
372;25.62;84.06;97.56
373;26.46;79.81;97.72
374;24.73;88.94;97.65
375;26.26;77.56;97.59
376;25.92;82.5;97.84
377;25.47;84.88;97.8
378;25.71;83.12;97.77
379;26.54;78.94;97.78
380;27.18;76.0;97.77
381;27.58;75.38;97.87
382;27.48;76.75;97.85
383;27.58;76.19;97.89
384;26.62;76.31;97.93
385;27.21;71.38;97.86
386;28.45;66.56;97.84
387;27.12;74.0;97.9
388;29.05;65.19;97.76
389;28.43;72.12;97.71
390;28.01;74.88;97.67
391;28.44;71.62;97.66
392;28.0;72.0;97.53
393;26.23;83.19;97.67
394;24.29;89.62;97.88
395;23.98;87.0;97.87
396;24.14;82.94;97.9
397;24.8;84.06;97.88
398;25.82;75.75;97.94
399;26.69;76.88;97.86
400;26.58;79.69;97.86
401;25.33;83.44;97.79
402;26.71;81.19;97.63
403;27.1;79.44;97.46
404;27.74;77.5;97.42
405;27.87;77.25;97.48
406;27.65;77.81;97.44
407;26.47;83.56;97.53
408;26.44;84.12;97.82
409;23.26;80.44;97.87
410;25.29;82.94;97.74
411;25.3;84.88;97.77
412;25.41;86.44;97.65
413;26.52;79.0;97.6
414;27.01;78.19;97.59
415;26.36;84.5;97.64
416;25.85;83.81;97.65
417;27.27;77.62;97.65
418;27.07;81.62;97.76
419;26.75;77.94;97.6
420;26.13;80.06;97.48
421;25.15;87.88;97.54
422;24.12;92.5;97.69
423;23.05;86.75;97.84
424;25.38;77.81;97.87
425;26.59;76.62;97.7
426;26.83;80.75;97.74
427;26.16;83.81;97.64
428;26.92;81.38;97.51
429;27.53;76.75;97.7
430;25.76;87.38;97.75
431;26.37;85.94;97.67
432;26.01;87.06;97.71
433;26.8;79.94;97.88
434;25.26;83.44;97.92
435;25.81;84.38;97.7
436;25.69;84.31;97.66
437;26.3;81.0;97.68
438;25.15;91.69;97.74
439;25.26;88.25;97.76
440;25.96;86.75;97.65
441;25.23;91.56;97.68
442;25.68;87.5;97.69
443;26.03;85.38;97.59
444;25.43;90.44;97.69
445;24.83;76.81;97.84
446;25.64;74.69;97.84
447;26.74;74.06;97.85
448;27.12;78.69;97.74
449;26.15;82.94;97.64
450;27.86;72.69;97.58
451;27.3;75.56;97.79
452;25.47;71.69;97.88
453;25.24;90.12;97.92
454;25.18;90.38;97.84
455;26.41;86.31;97.66
456;26.53;88.06;97.58
457;26.46;87.25;97.63
458;25.63;89.31;97.69
459;26.38;82.94;97.44
460;23.37;85.62;97.76
461;21.05;66.75;98.17
462;22.45;65.38;98.15
463;23.91;68.0;97.99
464;24.84;69.88;97.79
465;26.55;73.5;97.66
466;26.11;76.19;97.79
467;26.55;74.88;97.73
468;27.62;73.0;97.58
469;27.69;76.0;97.63
470;27.37;77.88;97.77
471;25.92;84.31;97.87
472;27.44;74.88;97.67
473;27.87;72.94;97.6
474;28.12;73.31;97.62
475;27.38;77.44;97.67
476;27.89;74.69;97.58
477;25.76;87.62;97.62
478;27.38;75.75;97.75
479;26.04;80.25;97.93
480;27.55;72.0;97.89
481;28.05;70.12;97.85
482;27.45;76.75;97.77
483;26.98;80.0;97.71
484;27.14;78.69;97.62
485;26.05;83.25;97.74
486;24.88;86.5;97.89
487;25.13;82.94;97.64
488;26.57;80.06;97.58
489;26.78;79.44;97.73
490;27.38;76.88;97.78
491;27.53;74.88;97.93
492;27.8;71.56;97.8
493;27.36;77.19;97.72
494;27.51;76.25;97.55
495;27.3;76.0;97.43
496;27.26;72.94;97.61
497;20.19;72.0;98.16
498;22.78;70.31;98.3
499;23.11;53.44;98.37
500;21.25;44.31;98.28
501;21.42;52.62;98.15
502;22.9;59.81;97.84
503;24.92;70.5;97.77
504;26.75;61.94;97.85
505;26.93;62.06;97.73
506;27.37;63.75;97.75
507;25.71;73.31;97.85
508;22.97;67.06;98.07
509;19.61;63.12;98.27
510;23.69;58.56;97.9
511;25.68;72.38;97.7
512;27.04;73.88;97.65
513;27.76;68.62;97.7
514;28.76;62.88;97.74
515;28.35;68.38;97.63
516;28.07;66.06;97.63
517;28.09;63.06;97.66
518;26.65;64.62;97.86
519;23.25;56.75;98.44
520;22.11;50.25;98.43
521;24.0;52.81;98.15
522;25.69;55.06;97.88
523;26.65;64.25;97.88
524;26.25;56.06;98.09
525;27.59;49.94;98.03
526;27.39;57.81;97.91
527;27.3;60.12;97.9
528;27.28;60.75;97.87
529;26.43;62.5;97.91
530;27.41;60.62;97.9
531;27.62;57.94;97.88
532;28.02;53.5;98.06
533;27.07;47.75;98.06
534;27.2;53.94;97.9
535;27.76;56.38;98.15
536;27.1;52.25;98.26
537;26.72;44.56;98.22
538;27.27;49.38;98.27
539;27.25;48.12;98.08
540;26.62;50.25;97.73
541;26.6;61.5;97.57
542;18.28;80.31;98.01
543;23.75;71.75;97.71
544;26.77;69.38;97.71
545;26.46;67.38;97.74
546;27.17;62.94;97.79
547;27.62;57.94;97.9
548;26.8;55.12;97.45
549;26.12;60.75;97.45
550;26.78;62.44;97.65
551;21.23;48.0;98.52
552;18.51;41.38;98.77
553;18.71;34.12;98.55
554;22.41;41.44;98.24
555;25.06;50.81;98.18
556;25.88;47.62;98.03
557;26.3;49.44;97.79
558;26.78;49.56;97.74
559;27.08;47.12;97.8
560;27.62;47.12;97.74
561;28.76;44.94;97.81
562;26.15;52.31;98.13
563;26.7;50.38;98.13
564;28.37;43.25;97.95
565;29.86;39.81;97.94
566;28.97;40.81;97.77
567;27.0;49.19;97.65
568;28.45;50.19;97.7
569;29.27;41.88;97.82
570;25.63;45.69;98.1
571;19.74;47.06;98.39
572;21.99;44.19;98.46
573;22.6;45.12;98.51
574;24.67;41.0;98.16
575;27.07;39.19;97.88
576;27.55;40.94;98.02
577;27.93;35.69;97.85
578;28.03;38.19;97.55
579;22.3;43.0;98.41
580;17.89;23.56;98.9
581;16.87;18.5;98.74
582;19.98;20.0;98.44
583;24.24;28.75;98.1
584;26.9;36.31;98.02
585;28.95;37.88;98.06
586;29.46;36.62;97.96
587;27.71;35.88;98.1
588;27.05;34.69;97.94
589;29.2;29.88;97.85
590;25.51;39.81;98.41
591;21.3;26.88;98.68
592;24.54;30.19;98.18
593;27.59;33.0;97.88
594;28.58;36.12;97.61
595;29.22;41.31;97.77
596;27.46;44.0;98.03
597;26.12;40.88;98.2
598;26.94;35.44;98.19
599;29.65;35.75;98.02
600;28.01;44.88;98.2
601;29.08;38.0;97.89
602;30.84;36.12;97.77
603;28.87;54.06;97.9
604;26.86;62.31;98.07
605;28.34;50.12;97.91
606;30.48;42.0;97.61
607;31.19;41.25;97.54
608;31.15;42.44;97.63
609;28.91;39.94;97.78
610;27.94;39.62;97.61
611;30.62;38.81;97.69
612;30.6;36.38;97.89
613;30.29;31.38;97.98
614;29.51;36.31;97.7
615;31.58;37.06;97.7
616;32.19;34.19;97.81
617;31.15;29.25;97.62
618;30.9;31.31;97.55
619;32.48;34.38;97.48
620;30.33;37.31;97.79
621;26.69;40.12;98.01
622;30.45;33.94;97.63
623;32.22;30.12;97.44
624;32.71;33.19;97.41
625;31.98;32.75;97.44
626;33.23;31.94;97.14
627;33.4;36.12;97.08
628;32.48;40.88;97.52
629;31.07;34.19;97.78
630;31.05;29.88;97.9
631;31.81;29.81;97.8
632;29.31;45.06;97.84
633;26.7;56.25;97.96
634;27.03;52.44;97.97
635;28.57;47.25;97.73
636;31.08;40.62;97.58
637;31.81;45.62;97.49
638;31.52;49.56;97.26
639;28.87;57.31;97.39
640;29.55;55.19;97.53
641;31.23;45.38;97.63
642;29.8;54.5;97.61
643;27.25;68.25;97.64
644;22.33;68.88;98.06
645;24.92;63.62;97.9
646;27.98;56.38;97.76
647;29.77;50.31;97.66
648;31.41;43.81;97.42
649;30.43;53.5;97.56
650;30.71;50.75;97.48
651;31.79;42.75;97.39
652;32.33;43.0;97.53
653;29.04;59.94;97.8
654;29.93;52.88;97.75
655;31.85;48.62;97.61
656;31.73;49.5;97.62
657;28.91;64.62;97.72
658;28.26;64.62;97.57
659;29.48;59.62;97.57
660;27.59;67.19;97.56
661;30.09;54.25;97.49
662;30.0;53.12;97.53
663;30.84;51.31;97.58
664;31.01;54.38;97.52
665;31.69;51.25;97.36
666;31.51;50.19;97.38
667;32.69;44.81;97.26
668;33.64;41.69;97.3
669;31.01;57.75;97.57
670;30.1;63.31;97.54
671;29.23;63.19;97.47
672;29.63;58.0;97.39
673;31.09;50.62;97.18
674;32.3;48.69;97.32
675;30.66;58.81;97.47
676;28.13;71.25;97.52
677;28.88;63.56;97.45
678;30.73;56.5;97.34
679;29.66;65.12;97.52
680;26.83;78.25;97.58
681;30.23;59.44;97.36
682;30.24;59.06;97.32
683;25.51;85.25;97.57
684;26.83;74.88;97.51
685;29.93;57.31;97.28
686;31.06;49.5;97.21
687;31.38;49.94;97.33
688;31.06;53.94;97.51
689;30.95;56.19;97.57
690;30.99;55.5;97.44
691;31.87;51.12;97.36
692;30.24;60.5;97.52
693;27.13;73.38;97.52
694;30.19;57.5;97.2
695;31.65;53.5;97.13
696;26.74;72.06;97.5
697;26.79;66.44;97.53
698;27.4;72.44;97.42
699;28.31;72.38;97.4
700;28.61;71.69;97.63
701;27.43;77.62;97.62
702;27.97;68.25;97.44
703;29.31;63.12;97.43
704;29.2;59.31;97.61
705;29.34;53.12;97.56
706;28.91;64.19;97.51
707;29.01;68.38;97.36
708;28.05;74.19;97.47
709;27.39;73.94;97.5
710;28.45;69.25;97.35
711;28.11;74.06;97.33
712;25.37;90.31;97.5
713;25.23;89.56;97.64
714;26.11;83.81;97.57
715;26.6;80.0;97.51
716;25.02;89.44;97.58
717;25.63;80.44;97.6
718;26.34;79.06;97.61
719;25.15;87.88;97.54
720;25.47;88.38;97.6
721;26.1;75.94;97.74
722;27.26;73.81;97.7
723;28.87;69.38;97.45
724;27.02;78.12;97.49
725;27.44;76.31;97.65
726;28.84;67.56;97.63
727;27.9;75.5;97.57
728;28.31;70.75;97.5
729;26.76;80.62;97.47
730;27.24;76.25;97.44
731;26.97;76.25;97.48
732;27.49;79.5;97.5
733;28.68;73.31;97.55
734;29.69;65.06;97.45
735;29.04;67.75;97.26
736;28.38;70.88;97.2
737;27.7;76.69;97.45
738;25.44;91.75;97.56
739;26.54;83.19;97.58
740;27.52;77.94;97.55
741;28.45;72.19;97.52
742;27.62;76.56;97.52
743;25.65;90.94;97.53
744;27.33;80.31;97.54
745;28.12;76.12;97.52
746;28.65;73.25;97.79
747;28.5;74.0;97.86
748;29.6;67.31;97.73
749;29.79;65.62;97.63
750;29.67;69.0;97.47
751;29.69;69.62;97.3
752;28.48;76.62;97.33
753;28.24;75.56;97.3
754;28.59;62.44;97.31
755;29.38;55.38;97.44
756;30.83;55.88;97.45
757;31.59;61.0;97.43
758;28.64;74.25;97.42
759;27.72;73.94;97.56
760;26.5;76.69;97.8
761;28.55;67.25;97.83
762;28.4;70.88;97.77
763;29.02;70.0;97.72
764;29.48;66.44;97.71
765;28.42;69.5;97.61
766;27.75;73.69;97.53
767;28.03;73.44;97.59
768;28.31;76.38;97.5
769;26.32;85.31;97.43
770;24.47;92.5;97.56
771;24.23;91.75;97.64
772;25.81;88.38;97.72
773;25.94;89.19;97.64
774;25.0;92.12;97.63
775;26.44;84.06;97.63
776;27.31;83.62;97.59
777;27.3;85.81;97.48
778;26.88;85.0;97.45
779;27.53;81.62;97.55
780;27.86;79.88;97.48
781;27.05;83.75;97.48
782;25.57;91.19;97.57
783;20.86;83.81;97.88
784;22.77;75.0;97.87
785;25.55;79.88;97.57
786;26.23;85.31;97.55
787;26.24;86.88;97.69
788;25.19;76.81;97.75
789;26.28;66.81;97.79
790;27.15;62.88;97.85
791;27.78;61.75;97.81
792;27.74;63.44;97.71
793;28.41;60.81;97.67
794;29.28;61.25;97.7
795;29.44;60.75;97.75
796;29.73;60.06;97.63
797;29.86;61.88;97.49
798;29.92;62.31;97.54
799;30.86;58.0;97.66
800;31.22;54.44;97.59
801;30.32;60.19;97.42
802;29.33;64.56;97.49
803;29.8;63.06;97.59
804;30.45;62.44;97.57
805;29.69;61.5;97.57
806;30.23;62.25;97.57
807;28.33;74.19;97.59
808;28.94;70.12;97.63
809;28.92;68.62;97.55
810;26.07;81.25;97.55
811;25.49;79.88;97.52
812;27.19;68.81;97.67
813;27.13;73.12;97.78
814;29.36;67.06;97.54
815;28.75;71.69;97.32
816;28.18;72.44;97.38
817;28.67;67.75;97.34
818;28.43;68.62;97.47
819;28.78;68.19;97.68
820;29.4;65.56;97.7
821;30.01;62.25;97.59
822;30.72;60.31;97.58
823;30.3;61.88;97.78
824;27.58;60.44;97.8
825;28.3;59.44;97.55
826;29.15;64.88;97.58
827;28.43;71.25;97.82
828;26.42;71.5;98.0
829;26.12;63.12;97.94
830;27.07;46.69;97.88
831;27.02;42.06;97.79
832;27.65;48.44;97.75
833;29.52;57.75;97.72
834;29.33;66.25;97.56
835;25.05;72.38;97.67
836;24.88;40.62;97.93
837;25.05;35.44;98.17
838;25.19;33.5;98.27
839;26.0;39.0;98.14
840;27.73;53.44;97.97
841;29.21;58.38;97.89
842;30.21;54.19;97.83
843;30.4;50.12;97.73
844;30.01;53.56;97.62
845;30.15;57.0;97.51
846;29.65;59.56;97.66
847;28.66;66.69;97.89
848;29.08;63.44;97.91
849;28.98;59.94;97.79
850;29.69;55.56;97.89
851;30.2;49.25;97.9
852;30.49;48.81;98.01
853;30.73;44.19;97.92
854;30.0;43.5;97.76
855;28.69;50.19;97.58
856;29.9;50.31;97.58
857;23.11;75.25;98.1
858;21.01;40.62;98.48
859;21.83;37.94;98.34
860;24.92;47.94;97.98
861;27.79;56.44;97.77
862;28.72;61.94;97.72
863;29.35;61.56;97.66
864;28.25;66.75;97.74
865;24.05;64.19;98.15
866;24.42;52.44;98.2
867;23.56;40.19;98.18
868;23.53;44.12;97.96
869;26.69;54.69;97.95
870;28.66;55.44;97.83
871;29.2;60.25;97.78
872;29.21;59.19;97.76
873;28.7;57.38;97.97
874;19.53;35.38;98.69
875;19.91;31.12;98.44
876;21.59;41.19;98.15
877;22.16;40.5;98.21
878;22.47;42.56;98.02
879;23.26;44.94;97.88
880;25.9;45.62;97.9
881;28.14;53.19;97.82
882;29.06;51.0;97.92
883;28.01;51.81;97.88
884;21.82;64.56;98.09
885;24.87;56.56;97.86
886;27.23;58.25;97.94
887;28.32;58.94;97.96
888;28.94;55.12;98.01
889;29.94;51.19;97.92
890;29.93;52.75;97.85
891;30.4;48.75;97.73
892;29.73;48.38;97.68
893;29.24;48.56;97.73
894;28.94;49.94;97.56
895;28.87;53.56;97.9
896;22.57;55.25;98.33
897;25.82;51.0;98.12
898;27.45;50.19;97.96
899;27.93;46.19;97.81
900;28.61;50.5;97.77
901;28.82;46.06;97.8
902;28.55;47.75;97.84
903;28.49;45.75;97.78
904;27.98;43.56;97.83
905;28.6;47.56;97.49
906;28.37;51.5;97.42
907;28.05;57.0;97.74
908;24.94;60.38;97.87
909;24.23;59.56;97.9
910;24.53;54.81;97.94
911;27.28;48.56;97.67
912;27.9;49.94;97.58
913;24.54;51.38;97.93
914;23.84;35.19;97.89
915;23.71;34.56;97.93
916;26.44;43.38;97.59
917;29.33;49.19;97.61
918;30.19;47.38;97.69
919;29.69;40.25;97.54
920;24.49;57.56;97.91
921;22.1;52.56;98.22
922;24.7;46.88;97.89
923;26.6;52.44;97.75
924;26.91;54.44;97.74
925;28.58;54.0;97.87
926;27.52;55.0;98.1
927;27.82;46.88;97.88
928;30.05;36.44;97.8
929;29.15;28.88;97.81
930;27.94;29.56;97.63
931;29.12;35.88;97.61
932;29.62;38.12;97.64
933;28.74;32.56;97.62
934;28.24;31.12;97.58
935;29.05;33.12;97.59
936;29.72;35.56;97.63
937;24.43;46.5;98.28
938;23.94;37.19;98.09
939;26.82;36.88;97.81
940;27.75;42.5;97.94
941;23.53;42.25;98.32
942;23.65;32.62;98.22
943;26.48;37.31;98.09
944;28.24;32.31;98.07
945;28.2;28.75;98.05
946;28.18;29.56;98.2
947;28.67;30.19;98.08
948;28.95;30.25;97.93
949;28.62;28.69;97.94
950;28.39;28.44;98.07
951;28.28;29.69;98.08
952;28.8;28.5;97.92
953;29.37;29.75;97.53
954;30.37;34.44;97.48
955;28.62;43.62;97.45
956;29.09;48.19;97.38
957;31.05;38.31;97.23
958;31.3;44.56;97.26
959;30.23;54.5;97.36
960;28.99;51.5;97.41
961;31.79;37.69;97.14
962;30.45;41.94;97.35
963;18.6;59.69;98.56
964;15.58;49.69;98.87
965;18.63;40.25;98.41
966;22.97;45.44;97.92
967;26.49;46.31;97.62
968;29.12;37.75;97.46
969;30.06;37.62;97.45
970;31.85;38.0;97.56
971;31.93;38.56;97.48
972;32.51;40.19;97.28
973;31.77;45.75;97.49
974;28.82;53.56;97.8
975;29.2;41.44;97.84
976;29.49;35.94;97.65
977;29.69;35.69;97.6
978;30.41;32.5;97.66
979;31.63;35.12;97.58
980;32.55;29.69;97.5
981;30.12;38.38;97.48
982;28.78;42.25;97.61
983;30.66;33.69;97.62
984;32.46;28.56;97.63
985;31.86;30.12;97.34
986;31.23;35.75;97.44
987;32.7;34.38;97.52
988;31.98;35.81;97.81
989;25.25;46.06;97.95
990;30.62;33.06;97.51
991;30.36;33.75;97.55
992;30.69;41.25;97.54
993;33.05;30.75;97.47
994;28.38;40.38;97.75
995;27.69;35.88;97.88
996;27.25;40.31;97.95
