DIA;HUMR;TEMP;PRES_ATM
92;22.27;63.94;98.21
93;25.9;70.88;97.84
94;27.31;72.5;97.92
95;28.06;69.19;97.93
96;28.31;64.5;97.84
97;28.35;66.5;97.75
98;27.9;71.69;97.83
99;26.79;78.56;97.82
100;27.62;68.94;97.57
101;27.94;66.31;97.41
102;27.76;69.69;97.52
103;25.08;82.94;97.83
104;22.42;70.12;98.29
105;22.34;54.31;98.12
106;23.87;62.88;98.08
107;22.22;65.69;98.3
108;23.45;60.19;98.18
109;25.11;62.5;97.94
110;26.08;66.25;97.89
111;27.29;66.94;97.79
112;28.05;65.81;97.42
113;27.38;72.62;97.52
114;28.37;67.06;97.61
115;28.35;66.0;97.65
116;28.53;63.75;97.61
117;28.68;64.56;97.5
118;29.19;62.75;97.86
119;24.27;69.19;98.32
120;26.3;58.81;98.04
121;27.07;60.88;97.76
122;27.83;63.31;97.77
123;20.19;70.44;98.56
124;19.55;47.88;98.53
125;19.33;44.25;98.42
126;21.33;51.19;98.46
127;23.56;54.69;98.42
128;25.6;56.56;98.04
129;26.77;60.62;98.05
130;26.37;68.25;98.08
131;23.28;71.0;98.27
132;25.12;63.75;98.09
133;26.67;61.81;97.8
134;27.4;62.38;97.83
135;24.04;66.25;98.23
136;21.06;53.56;98.83
137;19.01;45.62;99.05
138;15.76;40.31;99.01
139;15.73;34.69;98.59
140;18.01;38.62;98.38
141;22.34;47.06;98.32
142;24.79;57.62;98.3
143;26.05;63.62;97.96
144;27.26;58.38;97.85
145;28.05;54.88;98.02
146;26.55;57.44;98.2
147;27.69;53.25;97.98
148;27.64;50.94;97.7
149;27.63;57.0;97.59
150;23.92;71.0;97.92
151;19.14;76.69;98.15
152;22.37;70.81;97.93
153;23.13;70.81;98.11
154;20.01;67.06;98.44
155;24.74;63.19;98.01
156;26.36;56.44;97.84
157;26.08;52.31;97.81
158;24.12;63.62;97.9
159;25.25;69.0;97.79
160;25.01;77.06;97.97
161;19.16;69.62;98.77
162;16.4;54.5;98.92
163;14.35;44.0;98.9
164;15.2;37.19;98.69
165;18.4;50.69;98.09
166;22.36;64.06;97.95
167;25.26;66.56;97.81
168;25.43;61.44;98.0
169;20.37;41.81;98.52
170;22.67;51.62;98.1
171;25.29;60.5;97.96
172;26.12;60.0;97.81
173;26.58;61.0;97.81
174;26.58;58.12;97.97
175;26.1;48.62;98.12
176;23.75;52.94;98.54
177;21.78;52.56;98.42
178;23.23;45.19;98.02
179;24.76;49.12;98.2
180;23.19;45.94;98.4
181;23.9;46.81;97.99
182;24.97;44.38;97.76
183;26.64;50.25;97.87
184;27.87;52.06;98.15
185;28.1;46.69;98.06
186;28.36;46.06;97.97
187;27.8;45.25;97.77
188;28.17;46.19;97.78
189;27.43;50.5;98.19
190;27.67;35.88;97.98
191;29.3;43.31;97.66
192;30.08;47.81;97.53
193;21.37;41.81;98.47
194;24.59;45.12;97.99
195;28.35;47.75;97.56
196;28.54;54.19;97.44
197;25.51;66.31;97.85
198;17.21;61.25;98.66
199;21.55;62.5;98.4
200;24.57;58.94;98.45
201;23.93;56.62;98.09
202;24.08;53.94;97.76
203;24.73;57.5;97.78
204;25.36;57.31;97.78
205;26.71;52.5;97.8
206;26.99;50.56;97.93
207;26.72;47.12;98.04
208;26.21;48.12;98.0
209;26.42;46.62;97.89
210;20.45;53.88;98.57
211;22.39;51.88;98.11
212;25.6;49.88;97.83
213;26.48;49.56;97.84
214;28.13;44.12;97.66
215;29.45;40.0;97.57
216;27.75;51.38;97.76
217;22.81;61.5;98.1
218;25.36;57.0;97.82
219;26.64;60.44;97.77
220;25.64;67.19;98.04
221;17.12;70.31;99.03
222;16.17;46.12;98.99
223;18.05;42.25;98.43
224;22.61;49.75;98.07
225;26.65;52.06;97.94
226;28.13;50.81;97.75
227;29.08;44.12;97.45
228;22.68;68.38;97.74
229;26.62;65.88;97.27
230;18.55;55.0;98.55
231;14.92;40.88;99.28
232;13.69;46.19;98.91
233;17.39;50.81;98.69
234;21.38;49.62;98.42
235;24.64;53.69;98.18
236;25.99;56.75;98.16
237;26.5;56.69;98.02
238;27.04;55.25;97.94
239;26.62;52.75;97.71
240;22.57;55.06;98.54
241;19.41;43.0;98.96
242;22.27;44.69;98.45
243;25.83;46.88;97.91
244;27.33;45.06;97.5
245;24.38;50.44;98.21
246;22.44;50.0;98.64
247;22.86;39.38;98.52
248;23.98;32.88;98.55
249;24.76;32.69;98.3
250;27.58;37.06;97.58
251;30.81;37.31;97.29
252;29.0;42.44;97.83
253;24.43;28.19;98.43
254;26.35;38.31;97.91
255;29.87;46.12;97.61
256;26.66;53.44;97.72
257;19.63;68.0;98.46
258;20.85;44.12;98.64
259;24.93;42.25;98.17
260;27.9;40.44;97.62
261;30.12;40.44;97.36
262;30.0;49.38;97.47
263;28.44;57.44;97.55
264;30.89;50.94;97.36
265;23.53;67.31;98.23
266;23.12;50.5;98.27
267;25.9;54.12;97.74
268;28.97;53.5;97.48
269;29.23;59.06;97.57
270;29.31;58.56;97.52
271;22.04;72.44;97.99
272;20.22;70.69;98.34
273;23.54;64.38;98.28
274;26.55;60.0;98.2
275;29.15;56.0;98.04
276;28.43;59.31;97.94
277;30.65;51.31;97.41
278;31.2;48.44;97.22
279;26.26;62.81;97.71
280;21.07;69.38;98.18
281;26.69;56.75;97.47
282;24.97;53.56;97.98
283;23.73;59.25;98.09
284;27.81;66.0;97.86
285;25.37;71.81;97.8
286;23.03;83.12;97.94
287;22.23;84.25;98.32
288;26.08;65.88;98.21
289;27.23;66.88;97.92
290;28.44;62.94;97.66
291;27.55;68.12;97.81
292;28.32;69.0;97.7
293;28.87;67.44;97.47
294;21.55;76.25;97.93
295;21.33;79.94;98.03
296;24.15;74.38;98.09
297;27.84;64.94;97.84
298;29.52;63.75;97.58
299;29.85;63.38;97.27
300;25.66;74.12;97.65
301;27.14;70.31;97.55
302;29.65;64.06;97.31
303;29.15;65.19;97.02
304;17.81;70.25;98.47
305;17.33;42.38;99.19
306;17.26;45.69;99.05
307;18.38;49.19;98.68
308;21.41;56.75;98.31
309;23.68;51.62;98.05
310;24.9;49.12;98.03
311;26.18;47.25;97.96
312;27.76;46.12;97.84
313;29.33;47.75;97.56
314;30.66;47.81;97.38
315;30.4;54.94;97.45
316;29.92;56.69;97.28
317;30.4;57.44;97.16
318;26.44;71.94;97.81
319;27.75;60.31;98.06
320;29.15;54.06;98.03
321;29.55;41.5;97.75
322;29.9;43.81;97.51
323;31.17;44.38;97.33
324;32.38;46.25;97.16
325;29.2;64.31;97.44
326;24.46;71.94;97.94
327;28.13;57.06;97.84
328;29.72;46.44;97.72
329;27.58;39.31;97.84
330;29.55;39.25;97.79
331;31.26;36.44;97.63
332;31.88;33.88;97.25
333;33.41;34.94;96.92
334;30.19;54.94;96.97
335;26.57;76.31;97.25
336;26.36;69.38;97.65
337;28.52;57.0;97.57
338;30.55;52.62;97.35
339;29.57;56.56;97.47
340;29.43;62.25;97.64
341;30.32;59.62;97.65
342;31.08;56.06;97.37
343;31.87;53.06;97.35
344;30.44;60.12;97.37
345;26.65;82.0;97.62
346;27.25;73.12;97.47
347;28.17;66.56;97.53
348;28.84;68.5;97.5
349;28.87;72.81;97.47
350;27.55;66.88;97.55
351;27.49;66.56;97.25
352;26.38;81.31;97.45
353;24.67;80.94;97.85
354;26.98;72.0;97.71
355;29.26;64.12;97.57
356;29.19;66.31;97.52
357;29.52;66.44;97.38
358;27.67;76.12;97.33
359;26.55;77.81;97.73
360;27.17;69.75;97.73
361;28.56;69.75;97.6
362;27.87;73.81;97.7
363;26.23;83.88;97.9
364;28.06;68.56;97.73
365;27.84;79.62;97.64
