DIA;HUMR;TEMP;PRES_ATM
287;22.95;79.0;99.01
288;27.06;57.94;98.86
289;28.51;59.0;98.56
290;30.05;55.31;98.29
291;29.4;59.25;98.42
292;28.93;67.0;98.41
293;28.82;68.88;98.2
294;22.44;79.56;98.55
295;22.69;76.94;98.64
296;24.37;73.06;98.7
297;28.1;65.94;98.51
298;29.59;69.12;98.29
299;29.38;69.69;98.01
300;25.62;82.31;98.31
301;26.21;75.19;98.3
302;28.33;72.38;98.1
303;28.26;71.62;97.84
304;18.94;74.0;99.0
305;19.68;31.31;99.7
306;20.66;28.06;99.66
307;20.07;36.06;99.33
308;21.94;43.88;98.98
309;24.41;47.12;98.71
310;26.39;44.88;98.68
311;28.11;43.5;98.59
312;29.84;42.62;98.46
313;30.48;46.81;98.25
314;30.54;51.88;98.12
315;29.72;58.75;98.19
316;29.98;57.31;98.03
317;30.66;54.62;97.91
318;26.83;73.88;98.39
319;25.4;71.94;98.78
320;29.87;56.62;98.68
321;30.65;49.31;98.4
322;31.17;45.62;98.19
323;31.51;46.25;98.05
324;31.72;50.94;97.87
325;26.91;83.19;98.14
326;26.81;63.56;98.54
327;28.33;54.19;98.5
328;30.48;47.38;98.36
329;30.37;37.5;98.44
330;30.17;35.19;98.45
331;31.68;36.06;98.31
332;32.55;33.81;97.91
333;32.02;42.25;97.67
334;30.58;56.38;97.65
335;28.89;71.31;97.82
336;24.17;80.38;98.36
337;28.38;57.0;98.25
338;30.63;51.38;98.03
339;30.8;50.88;98.1
340;27.1;76.88;98.38
341;28.77;67.19;98.43
342;29.46;65.0;98.19
343;30.34;60.75;98.14
344;30.33;61.12;98.14
345;25.73;92.0;98.37
346;26.56;81.25;98.3
347;26.73;78.06;98.35
348;26.27;87.06;98.31
349;27.82;78.88;98.23
350;24.17;84.44;98.38
351;24.15;82.88;98.04
352;24.47;96.19;98.14
353;22.8;97.75;98.56
354;24.02;86.38;98.5
355;26.26;85.12;98.34
356;27.35;84.19;98.27
357;27.39;83.12;98.14
358;26.74;87.06;97.98
359;24.54;91.5;98.35
360;25.98;81.81;98.46
361;27.08;80.69;98.34
362;26.51;87.12;98.39
363;24.55;96.0;98.6
364;26.45;82.31;98.49
365;25.88;91.31;98.4
