DIA;HUMR;TEMP;PRES_ATM
153;25.37;63.5;99.16
154;22.94;60.25;99.45
155;25.38;58.75;99.18
156;26.1;60.31;99.04
157;26.3;59.88;98.98
158;27.2;60.12;98.94
159;25.7;74.81;98.94
160;24.94;85.0;99.09
161;19.96;79.0;99.68
162;17.51;63.19;99.89
163;16.23;45.38;99.9
164;16.14;41.62;99.75
165;19.09;47.5;99.3
166;22.76;69.06;99.15
167;25.54;69.5;99.0
168;26.52;69.19;99.05
169;21.25;56.38;99.55
170;22.51;61.06;99.28
171;25.19;69.06;99.16
172;25.53;63.25;99.03
173;25.32;62.69;99.03
174;25.58;63.19;99.17
175;25.95;60.75;99.27
176;25.71;51.69;99.51
177;23.08;54.5;99.46
178;23.82;51.06;99.22
179;24.88;56.19;99.31
180;23.94;52.81;99.43
181;24.0;55.06;99.18
182;24.73;57.94;98.98
183;26.12;60.75;99.1
184;27.32;54.19;99.34
185;26.82;53.25;99.26
186;26.07;51.75;99.22
187;25.0;47.0;99.04
188;25.2;50.38;99.07
189;25.98;50.38;99.35
190;26.87;51.06;99.18
191;28.34;49.12;98.93
192;27.71;50.12;98.79
193;22.37;59.06;99.42
194;23.62;56.88;99.2
195;27.08;45.25;98.84
196;28.2;46.31;98.68
197;28.12;56.94;98.9
198;22.32;51.88;99.57
199;24.21;44.06;99.48
200;26.62;42.81;99.46
201;26.5;36.5;99.2
202;26.99;38.31;98.91
203;27.48;38.81;98.93
204;27.9;41.62;98.94
205;28.62;37.94;98.98
206;28.38;38.88;99.11
207;28.19;37.0;99.18
208;28.32;33.81;99.15
209;28.22;33.06;98.99
210;24.98;45.56;99.39
211;24.31;42.44;99.22
212;26.75;38.31;99.03
213;28.34;38.56;98.98
214;28.7;38.75;98.87
215;29.03;30.38;98.78
216;29.75;33.81;98.8
217;28.11;48.5;98.95
218;29.1;39.69;98.82
219;30.06;43.62;98.82
220;28.67;53.56;99.03
221;19.46;73.94;99.93
222;17.85;50.56;100.01
223;17.95;47.75;99.6
224;21.8;48.88;99.3
225;26.05;53.12;99.14
226;28.19;45.88;98.94
227;28.61;42.12;98.65
228;28.58;55.0;98.7
229;28.48;61.62;98.49
230;21.08;66.5;99.4
231;16.51;33.69;100.29
232;16.59;43.81;99.9
233;21.93;46.25;99.66
234;25.06;49.25;99.4
235;27.28;47.56;99.25
236;27.1;46.69;99.26
237;27.76;42.12;99.15
238;27.27;45.62;99.09
239;29.48;41.06;98.82
240;28.97;44.25;99.28
241;22.67;44.31;99.8
242;24.09;44.56;99.46
243;27.4;44.75;99.03
244;29.58;37.06;98.65
245;29.02;40.25;99.01
246;25.4;44.31;99.52
247;25.44;40.5;99.49
248;26.06;38.62;99.53
249;27.26;33.81;99.35
250;30.58;30.44;98.73
251;30.96;36.0;98.53
252;32.26;37.31;98.83
253;28.5;33.25;99.33
254;28.86;34.62;99.01
255;31.88;34.5;98.7
256;32.88;32.5;98.61
257;26.12;45.81;99.28
258;23.05;40.12;99.65
259;25.58;34.81;99.27
260;29.86;36.81;98.75
261;32.96;31.62;98.47
262;32.84;42.81;98.54
263;32.57;47.5;98.56
264;33.19;41.88;98.43
265;26.26;56.31;99.12
266;25.46;39.31;99.29
267;28.44;33.88;98.89
268;32.62;41.88;98.61
269;33.37;42.19;98.63
270;32.05;46.44;98.65
271;27.07;67.38;98.86
272;24.01;64.12;99.23
273;26.11;60.62;99.28
274;29.21;51.38;99.18
275;30.76;48.5;99.09
276;30.75;47.62;98.94
277;32.33;45.62;98.57
278;30.64;54.44;98.46
279;27.9;73.0;98.73
280;23.97;59.88;99.13
281;27.62;50.88;98.64
282;28.85;61.19;98.85
283;24.3;66.75;99.16
284;27.86;64.31;99.02
285;25.45;76.56;98.94
286;27.04;69.5;98.95
287;25.64;75.56;99.26
288;27.69;64.12;99.19
289;29.49;58.88;98.89
290;30.62;54.25;98.69
291;28.13;70.44;98.91
292;28.87;65.0;98.85
293;28.13;71.31;98.63
294;23.53;80.19;98.86
295;23.59;80.19;99.01
296;26.55;73.0;99.02
297;28.94;63.56;98.87
298;30.08;61.19;98.66
299;29.76;64.25;98.45
300;28.77;72.62;98.66
301;29.3;69.06;98.63
302;28.9;69.0;98.56
303;29.14;65.0;98.27
304;21.94;67.62;99.18
305;17.9;51.25;100.1
306;18.84;45.56;99.97
307;20.18;46.62;99.6
308;23.38;51.25;99.27
309;25.5;43.5;99.06
310;26.83;42.81;99.04
311;27.88;38.25;99.01
312;28.48;38.75;98.93
313;29.7;41.62;98.71
314;31.15;47.81;98.56
315;30.23;57.56;98.66
316;27.94;68.44;98.59
317;30.48;56.25;98.39
318;27.93;69.38;98.82
319;28.76;58.62;99.1
320;29.42;47.75;99.09
321;28.91;37.12;98.84
322;30.08;35.5;98.62
323;31.3;33.44;98.46
324;31.53;48.31;98.39
325;28.07;71.44;98.57
326;27.98;69.88;98.84
327;28.25;63.12;98.86
328;29.52;55.88;98.74
329;28.85;42.56;98.77
330;29.58;43.69;98.75
331;30.59;42.81;98.64
332;31.04;38.06;98.27
333;32.08;38.0;97.98
334;28.3;67.12;98.1
335;26.64;71.38;98.37
336;28.57;62.0;98.61
337;29.18;58.38;98.6
338;29.83;57.75;98.47
339;28.44;64.75;98.6
340;30.28;57.81;98.75
341;31.15;56.12;98.76
342;30.4;61.19;98.55
343;30.51;61.44;98.52
344;29.31;65.75;98.59
345;28.45;70.69;98.75
346;29.65;62.12;98.58
347;31.05;56.44;98.57
348;31.35;55.38;98.51
349;30.53;61.19;98.52
350;27.58;73.38;98.53
351;30.36;60.25;98.28
352;28.94;68.56;98.48
353;27.81;71.75;98.76
354;29.19;64.69;98.72
355;30.65;58.88;98.6
356;31.48;54.5;98.52
357;30.31;59.12;98.52
358;27.88;76.0;98.53
359;27.22;76.06;98.76
360;29.1;63.56;98.72
361;29.4;66.19;98.67
362;29.12;71.56;98.72
363;27.25;83.62;98.91
364;28.0;77.88;98.78
365;27.18;82.81;98.73
